stop_id,stop_name,stop_lat,stop_lon
500030,SPRINGFIELD BL/92 AV,40.724292,-73.738949
500031,SPRINGFIELD BL/93 AV,40.722125,-73.736869
500032,SPRINGFIELD BL/94 AV,40.720907,-73.736289
500033,SPRINGFIELD BL/94 DR,40.719524,-73.735669
500034,SPRINGFIELD BL/JAMAICA AV,40.718645,-73.735376
500035,AMBOY LA/SPRINGFIELD BL,40.717835,-73.735627
500036,BRADDOCK AV/89 AV,40.729878,-73.742720
500037,BRADDOCK AV/221 PL,40.729285,-73.740063
500038,BRADDOCK AV/90 AV,40.728633,-73.737276
500039,BRADDOCK AV/WINCHESTER BL,40.728259,-73.735607
500040,BRADDOCK AV/222 ST,40.728151,-73.735124
500041,BRADDOCK AV /224 ST,40.727793,-73.733516
500042,BRADDOCK AV/92 AV,40.727424,-73.731851
500043,BRADDOCK AV/92 RD,40.726963,-73.730475
500044,BRADDOCK AV /240 ST,40.726437,-73.728630
500045,BRADDOCK AV/242 ST,40.725961,-73.726037
500048,SPRINGFIELD BL/JAMAICA AV,40.718987,-73.735286
500049,SPRINGFIELD BL/94 DR,40.720182,-73.735737
500050,SPRINGFIELD BL / 94 AV,40.721429,-73.736316
500051,SPRINGFIELD BL/93 AV,40.722770,-73.737061
500052,SPRINGFIELD BL/92 AV,40.724894,-73.739319
500053,SPRINGFIELD BL/91 AV,40.725978,-73.740516
500054,SPRINGFIELD BL/90 AV,40.727098,-73.741670
500055,SPRINGFIELD BL/89 AV,40.729318,-73.744039
500056,BRADDOCK AV/CROSS ISLAND PY,40.725830,-73.725060
500057,BRADDOCK AV/242 ST,40.726388,-73.726754
500058,BRADDOCK AV /240 ST,40.726651,-73.728600
500059,BRADDOCK AV/238 ST,40.727016,-73.729883
500061,BRADDOCK AV/LYMAN ST,40.727910,-73.733072
500062,BRADDOCK AV/RANSOM ST,40.728531,-73.735794
500063,BRADDOCK AV/WINCHESTER BL,40.728936,-73.737611
500064,BRADDOCK AV/BILLINGS ST,40.729230,-73.738905
500065,BRADDOCK AV/221 PL,40.729998,-73.742200
500066,HILLSIDE AV/SPRINGFIELD BL,40.729614,-73.745329
500069,HILLSIDE AV/215 PL,40.727072,-73.749587
500070,HILLSIDE AV/214 ST,40.725874,-73.752133
500071,HILLSIDE AV/212 ST,40.724529,-73.754500
500072,HILLSIDE AV/211 ST,40.723438,-73.756131
500073,HILLSIDE AV/209 ST,40.722401,-73.757613
500074,HILLSIDE AV/FRANCIS LEWIS BL,40.720728,-73.760265
500078,HILLSIDE AV/193 ST,40.716563,-73.769609
500079,HILLSIDE AV/191 ST,40.715880,-73.771498
500080,HILLSIDE AV/188 ST,40.715217,-73.773444
500081,HILLSIDE AV/187 ST,40.714768,-73.775267
500084,HILLSIDE AV/175 ST,40.711837,-73.787658
500087,HILLSIDE AV/HOMELAWN ST,40.710811,-73.792909
500095,HILLSIDE AV/179 ST,40.712528,-73.784081
500099,187 PL/90 AV,40.712532,-73.772917
500100,187 PL/JAMAICA AV,40.710441,-73.771842
500101,HOLLIS AV/190 ST,40.709793,-73.769106
500102,HOLLIS AV/191 ST,40.709359,-73.767325
500103,HOLLIS AV/102 AV,40.708505,-73.765944
500104,HOLLIS AV/104 AV,40.707341,-73.764736
500105,HOLLIS AV/109 AV,40.706603,-73.762200
500109,HOLLIS AV /204 ST,40.706802,-73.753316
500110,HOLLIS AV/FRANCIS LEWIS BL,40.707357,-73.750746
500111,HOLLIS AV/208 ST,40.707784,-73.749589
500112,HOLLIS AV/209 PL,40.708385,-73.748105
500113,HOLLIS AV/212 ST,40.709396,-73.745922
500114,HOLLIS AV/214 ST,40.709781,-73.744049
500115,HOLLIS AV/216 ST,40.710178,-73.742237
500116,HOLLIS AV/217 PL,40.711034,-73.739467
500118,HOLLIS AV/SPRINGFIELD BL,40.711890,-73.736656
500119,SPRINGFIELD BL/HEMPSTEAD AV,40.713163,-73.735765
500120,HEMPSTEAD AV/220 ST,40.712675,-73.733693
500121,HEMPSTEAD AV/223 ST,40.712107,-73.731394
500122,HEMPSTEAD AV/225 ST,40.711570,-73.729114
500123,HEMPSTEAD AV/225 ST,40.711654,-73.729334
500124,HEMPSTEAD AV/224 ST,40.711831,-73.730034
500125,HEMPSTEAD AV/221 ST,40.712704,-73.733270
500126,SPRINGFIELD BL/HEMPSTEAD AV,40.712961,-73.736072
500127,SPRINGFIELD BL/HOLLIS AV,40.712056,-73.736559
500128,HOLLIS AV/217 LA,40.711181,-73.739304
500130,HOLLIS AV/215 ST,40.710062,-73.743222
500131,HOLLIS AV/212 PL,40.709674,-73.745092
500132,HOLLIS AV/211 ST,40.708968,-73.747226
500133,HOLLIS AV/207 ST,40.707641,-73.750206
500134,HOLLIS AV/FRANCIS LEWIS BL,40.707267,-73.751719
500135,HOLLIS AV/205 ST,40.706895,-73.753448
500136,HOLLIS AV/203 ST,40.706495,-73.755268
500137,HOLLIS AV/201 ST,40.706238,-73.757032
500138,HOLLIS AV/199 ST,40.706410,-73.759135
500139,HOLLIS AV/197 ST,40.706573,-73.760652
500140,HOLLIS AV/195 ST,40.706816,-73.762718
500141,HOLLIS AV/104 AV,40.707289,-73.764488
500142,HOLLIS AV/100 AV,40.708848,-73.766156
500143,HOLLIS AV/99 AV,40.709588,-73.767672
500145,188 ST/JAMAICA AV,40.710740,-73.770477
500146,188 ST/90 AV,40.712703,-73.771888
500147,188 ST/89 AV,40.713832,-73.772646
500157,FARMERS BL/ROCKAWAY BL,40.659841,-73.773244
500158,FARMERS BL/147 AV,40.661540,-73.770567
500159,FARMERS BL/176 ST,40.662370,-73.769808
500161,FARMERS BL/145 RD,40.665917,-73.767388
500163,FARMERS BL/144 AV,40.668397,-73.766208
500164,FARMERS BL/142 AV,40.670556,-73.764996
500165,FARMERS BL/140 AV,40.671179,-73.764637
500166,FARMERS BL/182 ST,40.673156,-73.763855
500167,FARMERS BL/WESTGATE ST,40.674679,-73.763625
500168,FARMERS BL/134 AV,40.676185,-73.763441
500169,FARMERS BL/BENNETT CT,40.678499,-73.762066
500170,FARMERS BL/MERRICK BL,40.680279,-73.761324
500171,FARMERS BL/122 AV,40.683711,-73.760370
500182,FARMERS BL/112 AV,40.700813,-73.764254
500183,FARMERS BL/111 AV,40.701992,-73.765629
500184,FARMERS BL/109 AV,40.703714,-73.766632
500187,FARMERS BL/HOLLIS AV,40.709363,-73.768112
500197,HILLSIDE AV/EDGERTON BL,40.712223,-73.785799
500209,HILLSIDE AV/178 ST,40.712393,-73.784555
500216,FARMERS BL/HENDERSON AV,40.708473,-73.767996
500220,FARMERS BL/JORDAN AV,40.701694,-73.765492
500221,FARMERS BL/KEESEVILLE AV,40.700516,-73.764139
500222,FARMERS BL/113 AV,40.699235,-73.763020
500230,LIBERTY AV/REMINGTON ST,40.692207,-73.809500
500231,FARMERS BL/121 AV,40.685153,-73.760845
500235,FARMERS BL/132 AV,40.678028,-73.762630
500236,FARMERS BL/133 RD,40.676427,-73.763501
500237,FARMERS BL/WESTGATE ST,40.674419,-73.763792
500238,FARMERS BL/138 AV,40.672912,-73.764133
500239,FARMERS BL/140 AV,40.671153,-73.764837
500241,FARMERS BL/143 RD,40.668874,-73.766166
500242,FARMERS BL/144 RD,40.667577,-73.766798
500243,FARMERS BL/145 RD,40.664994,-73.768090
500244,FARMERS BL/GUY R BREWER BL,40.663845,-73.768840
500245,FARMERS BL/177 ST,40.662626,-73.769832
500246,FARMERS BL/175 ST,40.660899,-73.771238
500247,FARMERS BL/ROCKAWAY BL,40.659912,-73.773426
500249,HILLSIDE AV/PARSONS BL,40.707594,-73.802927
500251,HILLSIDE AV/163 ST,40.708576,-73.799384
500252,HILLSIDE AV/165 ST,40.709150,-73.797439
500255,MERRICK BL/LIBERTY AV,40.702444,-73.791349
500256,LIBERTY AV/168 PL,40.702644,-73.790112
500257,LIBERTY AV/170 ST,40.703355,-73.788445
500258,LIBERTY AV/173 ST,40.704458,-73.785042
500259,LIBERTY AV/177 ST,40.705340,-73.782662
500264,LIBERTY AV/CAMDEN AV,40.704238,-73.770550
500265,LIBERTY AV/ELMIRA AV,40.703707,-73.768518
500266,LIBERTY AV/HILBURN AV,40.703202,-73.767156
500271,MURDOCK AV/194 ST,40.698554,-73.760065
500272,MURDOCK AV/196 ST,40.699134,-73.757826
500273,MURDOCK AV/198 ST,40.699572,-73.756058
500280,MURDOCK AV/212 ST,40.702711,-73.743971
500281,MURDOCK AV/SPRINGFIELD BL,40.703421,-73.740895
500282,COLFAX ST/212 ST,40.702310,-73.743050
500283,COLFAX ST/SPRINGFIELD BL,40.701788,-73.741346
500284,114 AV/219 ST,40.701841,-73.738330
500285,114 AV/221 ST,40.701782,-73.736379
500286,114 AV/223 ST,40.701723,-73.734457
500287,114 AV/225 ST,40.701661,-73.732488
500288,114 AV/227 ST,40.701566,-73.730585
500289,227 ST/113 DR,40.702262,-73.730337
500290,SPRINGFIELD BL/112 RD,40.705185,-73.739724
500291,SPRINGFIELD BL/111 RD,40.706208,-73.739327
500293,SPRINGFIELD BL/107 AV,40.710427,-73.737269
500294,SPRINGFIELD BL/104 AV,40.712382,-73.736136
500296,SPRINGFIELD BL/100 AV,40.715251,-73.735489
500297,SPRINGFIELD BL/98 AV,40.716656,-73.735372
500298,AMBOY LA/JAMAICA AV,40.717922,-73.736383
500300,113 DR/225 ST,40.702475,-73.732233
500301,113 DR/223 ST,40.702521,-73.734184
500302,113 DR/221 ST,40.702575,-73.736142
500303,113 DR/219 ST,40.702629,-73.738078
500304,SPRINGFIELD BL/AMBOY LA,40.717760,-73.735479
500305,SPRINGFIELD BL/99 AV,40.715351,-73.735640
500309,SPRINGFIELD BL/107 AV,40.710285,-73.737554
500310,SPRINGFIELD BL/109 AV,40.709090,-73.738179
500312,SPRINGFIELD BL/111 RD,40.705687,-73.739754
500313,SPRINGFIELD BL/112 RD,40.704411,-73.740297
500315,MURDOCK AV/SPRINGFIELD BL,40.703532,-73.740957
500317,MURDOCK AV/210 ST,40.702475,-73.745451
500318,MURDOCK AV/208 ST,40.702010,-73.747224
500320,MURDOCK AV/204 ST,40.700874,-73.751529
500321,MURDOCK AV/202 ST,40.700402,-73.753309
500322,MURDOCK AV/200 ST,40.699935,-73.755099
500323,MURDOCK AV/198 ST,40.699474,-73.756873
500331,LIBERTY AV/187 ST,40.704228,-73.769919
500332,LIBERTY AV/184 ST,40.704935,-73.773174
500334,LIBERTY AV/182 ST,40.705676,-73.778128
500335,LIBERTY AV/180 ST,40.705440,-73.780303
500336,LIBERTY AV/177 ST,40.705371,-73.783023
500337,LIBERTY AV/172 ST,40.704255,-73.785980
500340,168 ST/DOUGLAS AV,40.703961,-73.790979
500361,HILLSIDE AV/PARSONS BL,40.707647,-73.803232
500367,MERRICK BL/107 AV,40.699708,-73.788558
500368,MERRICK BL/108 AV,40.698415,-73.787138
500369,MERRICK BL/169 PL,40.697842,-73.785946
500370,MERRICK BL/109 AV,40.696743,-73.783930
500371,MERRICK BL/110 AV,40.695678,-73.782653
500372,MERRICK BL/111 AV,40.694133,-73.781357
500373,MERRICK BL/SAYRES AV,40.692597,-73.780107
500374,LINDEN BL/172 ST,40.691805,-73.778278
500375,LINDEN BL/174 ST,40.692361,-73.775957
500376,LINDEN BL/175 PL,40.692788,-73.774185
500377,LINDEN BL/177 ST,40.692990,-73.772320
500378,LINDEN BL/178 ST,40.692659,-73.770053
500380,LINDEN BL/NEWBURG ST,40.692043,-73.765589
500382,LINDEN BL/FARMERS BL,40.691688,-73.761932
500384,LINDEN BL/192 ST,40.692483,-73.759095
500385,LINDEN BL/195 ST,40.693205,-73.756481
500386,LINDEN BL/197 ST,40.693652,-73.754851
500387,LINDEN BL/199 ST,40.694109,-73.753182
500388,LINDEN BL/201 ST,40.694570,-73.751525
500389,LINDEN BL/202 ST,40.694980,-73.750124
500390,LINDEN BL/204 ST,40.695504,-73.748175
500391,LINDEN BL/FRANCIS LEWIS BL,40.696149,-73.745960
500392,LINDEN BL/SPRINGFIELD BL,40.696027,-73.743194
500393,LINDEN BL/219 ST,40.695262,-73.740792
500394,LINDEN BL/222 ST,40.694458,-73.738169
500395,LINDEN BL/225 ST,40.693610,-73.735523
500396,LINDEN BL/228 ST,40.692768,-73.732816
500397,LINDEN BL/230 ST,40.692133,-73.731153
500398,LINDEN BL/232 ST,40.691248,-73.729566
500401,LINDEN BL/231 ST,40.692210,-73.730994
500403,LINDEN BL/228 ST,40.693132,-73.733522
500404,LINDEN BL/225 ST,40.693953,-73.736126
500406,LINDEN BL/222 ST,40.694888,-73.739126
500407,LINDEN BL/219 ST,40.695528,-73.741172
500408,LINDEN BL/217 ST,40.696127,-73.743063
500410,LINDEN BL/FRANCIS LEWIS BL,40.696066,-73.746528
500411,LINDEN BL/204 ST,40.695565,-73.748420
500412,LINDEN BL/201 ST,40.694688,-73.751488
500413,LINDEN BL/199 ST,40.694290,-73.752971
500414,LINDEN BL/197 ST,40.693740,-73.754979
500415,LINDEN BL/195 ST,40.693258,-73.756813
500416,LINDEN BL/193 ST,40.692659,-73.758964
500417,LINDEN BL/191 ST,40.692187,-73.760664
500418,LINDEN BL/FARMERS BL,40.691764,-73.762858
500419,LINDEN BL/NEWBURG ST,40.692187,-73.765763
500420,LINDEN BL/179 ST,40.692591,-73.768585
500421,LINDEN BL/178 ST,40.692978,-73.771314
500422,LINDEN BL/176 ST,40.693037,-73.773733
500424,LINDEN BL/MURDOCK AV,40.692220,-73.777151
500426,MERRICK BL/SAYRES AV,40.693327,-73.780360
500428,MERRICK BL/110 AV,40.696316,-73.782943
500429,MERRICK BL/109 AV,40.697053,-73.783958
500430,MERRICK BL/108 AV,40.698362,-73.786612
500431,MERRICK BL/107 AV,40.699655,-73.788148
500433,MERRICK BL/LIBERTY AV,40.702433,-73.790540
500451,MERRICK BL/LINDEN BL,40.691755,-73.779446
500452,MERRICK BL/115 AV,40.689537,-73.777777
500453,MERRICK BL/116 AV,40.688047,-73.776466
500454,MERRICK BL/FOCH BL,40.686726,-73.774671
500455,MERRICK BL/VICTORIA RD,40.684975,-73.772142
500456,120 AV/IRWIN PL,40.684442,-73.768895
500457,120 AV/SUNBURY RD,40.684913,-73.767018
500458,120 AV/178 PL,40.685348,-73.765346
500459,120 AV/180 ST,40.685781,-73.763536
500460,120 AV/FARMERS BL,40.686342,-73.761302
500461,120 AV/LUCAS ST,40.687390,-73.758410
500462,120 AV/192 ST,40.687925,-73.756966
500463,120 AV/194 ST,40.688523,-73.755323
500464,120 AV/196 ST,40.689115,-73.753716
500465,120 AV/198 ST,40.689702,-73.752091
500466,120 AV/200 ST,40.690468,-73.750004
500467,120 AV/NASHVILLE BL,40.691325,-73.747553
500468,120 AV/SPRINGFIELD BL,40.691077,-73.745833
500469,120 AV/218 ST,40.690546,-73.744094
500470,120 AV/FRANCIS LEWIS BL,40.689935,-73.742077
500471,120 AV/222 ST,40.689484,-73.740586
500472,120 AV/224 ST,40.688950,-73.738810
500473,120 AV/226 ST,40.688428,-73.737096
500475,120 AV/230 ST,40.687377,-73.733591
500476,120 AV/232 ST,40.686843,-73.731845
500477,120 AV/234 ST,40.686309,-73.730087
500478,120 AV/237 ST,40.685548,-73.727552
500479,238 ST/121 AV,40.683463,-73.728080
500480,238 ST/128 AV,40.681657,-73.728895
500483,237 ST/128 AV,40.682399,-73.729433
500484,237 ST/121 AV,40.684373,-73.728502
500485,120 AV/237 ST,40.685887,-73.728174
500486,120 AV/234 ST,40.686698,-73.730818
500487,120 AV/231 ST,40.687494,-73.733483
500488,120 AV/229 ST,40.688006,-73.735157
500489,120 AV/227 ST,40.688374,-73.736457
500490,120 AV/224 ST,40.689323,-73.739519
500491,120 AV/222 ST,40.689864,-73.741295
500492,120 AV/FRANCIS LEWIS BL,40.690523,-73.743495
500493,120 AV/217 ST,40.691149,-73.745624
500494,120 AV/SPRINGFIELD BL,40.691437,-73.746655
500495,120 AV/202 ST,40.691132,-73.748541
500496,120 AV/200 ST,40.690373,-73.750542
500497,120 AV/199 ST,40.689942,-73.751715
500498,120 AV/197 ST,40.689476,-73.753001
500499,120 AV/195 ST,40.688753,-73.754998
500500,120 AV/193 ST,40.688120,-73.756723
500501,120 AV/190 ST,40.687197,-73.759236
500502,120 AV/FARMERS BL,40.686542,-73.761038
500503,120 AV/180 ST,40.685935,-73.763414
500504,120 AV/178 ST,40.685498,-73.765197
500505,120 AV/177 ST,40.684827,-73.767762
500507,MERRICK BL/BAISLEY BL,40.684112,-73.770144
500508,MERRICK BL/VICTORIA RD,40.685550,-73.772587
500509,MERRICK BL/FOCH BL,40.687317,-73.775083
500510,MERRICK BL/116 AV,40.688638,-73.776720
500511,MERRICK BL/115 AV,40.690320,-73.778034
500512,MERRICK BL/LINDEN BL,40.691579,-73.778985
500541,MERRICK BL/119 AV,40.685787,-73.773336
500543,MERRICK BL/BAISLEY BL,40.683763,-73.770010
500544,MERRICK BL/125 AV,40.682154,-73.766938
500545,MERRICK BL/127 AV,40.681289,-73.765145
500546,MERRICK BL/129 AV,40.680580,-73.763670
500547,MERRICK BL/130 RD,40.679839,-73.762086
500548,MERRICK BL/BELKNAP ST,40.678829,-73.759368
500549,MERRICK BL/MONTAUK ST,40.679450,-73.757129
500550,MERRICK BL/PINEVILLE LA,40.680056,-73.755588
500551,MERRICK BL/SPRINGFIELD BL,40.680034,-73.753683
500552,MERRICK BL/218 ST,40.679505,-73.751159
500553,MERRICK BL/220 ST,40.678801,-73.748959
500554,MERRICK BL/222 ST,40.678112,-73.746669
500555,MERRICK BL/224 ST,40.677656,-73.745272
500556,MERRICK BL/226 ST,40.677065,-73.743616
500557,MERRICK BL/228 ST,40.676457,-73.741830
500559,MERRICK BL/231 ST,40.675277,-73.738312
500560,MERRICK BL/233 ST,40.674860,-73.737081
500561,MERRICK BL/LAURELTON PY,40.673947,-73.735242
500562,MERRICK BL/241 ST,40.673592,-73.732414
500563,MERRICK BL/243 ST,40.673836,-73.730888
500564,MERRICK BL/HOOK CREEK BL,40.674051,-73.727693
500565,HOOK CREEK BL/133 DR,40.672067,-73.728047
500566,HOOK CREEK BL/135 AV,40.669944,-73.728726
500567,HOOK CREEK BL/136 AV,40.668545,-73.729233
500568,HOOK CREEK BL/SUNRISE HY,40.665632,-73.729948
500571,FRANCIS LEWIS BL/BROOKVILLE BL,40.667537,-73.737221
500572,BROOKVILLE BL/137 AV,40.669487,-73.736157
500573,BROOKVILLE BL/136 AV,40.670825,-73.735435
500575,BROOKVILLE BL/MERRICK BL,40.673450,-73.733561
500576,MERRICK BL/LAURELTON PY,40.674233,-73.735328
500578,MERRICK BL/231 ST,40.675724,-73.738963
500579,MERRICK BL/230 ST,40.676343,-73.740813
500580,MERRICK BL/228 ST,40.676915,-73.742531
500581,MERRICK BL/226 ST,40.677514,-73.744248
500582,MERRICK BL/224 ST,40.678094,-73.745933
500583,MERRICK BL/222 ST,40.678631,-73.747676
500584,MERRICK BL/220 ST,40.679164,-73.749423
500585,MERRICK BL/218 ST,40.679684,-73.751032
500586,MERRICK BL/SPRINGFIELD BL,40.680182,-73.752725
500587,MERRICK BL/RIDGEDALE AV,40.680297,-73.753870
500588,MERRICK BL/PINEVILLE LA,40.680199,-73.755844
500589,MERRICK BL/MONTAUK ST,40.679618,-73.757335
500590,MERRICK BL/BELKNAP ST,40.679162,-73.760246
500591,MERRICK BL/FARMERS BL,40.680083,-73.762089
500592,MERRICK BL/ZOLLER RD,40.681117,-73.764310
500593,MERRICK BL/SELOVER RD,40.681626,-73.765374
500594,MERRICK BL/URSINA RD,40.682600,-73.767365
500607,MERRICK BL/105 AV,40.700780,-73.789334
500633,BAISLEY BL/MERRILL ST,40.683003,-73.770400
500634,BAISLEY BL/172 ST,40.681799,-73.772049
500636,BEDELL ST/BAISLEY BL,40.680236,-73.774436
500637,BEDELL ST/127 AV,40.679436,-73.773170
500638,BEDELL ST/130 AV,40.677963,-73.770803
500639,BEDELL ST/133 AV,40.676275,-73.768083
500640,BEDELL ST/134 RD,40.674876,-73.765831
500649,140 AV/180 ST,40.671578,-73.763914
500651,140 AV/183 ST,40.672159,-73.760780
500652,140 AV/THURSTON ST,40.672485,-73.759124
500657,S CONDUIT AV/223 ST,40.665421,-73.754366
500658,S CONDUIT AV/225 ST,40.665426,-73.751900
500660,S CONDUIT AV/231 ST,40.665306,-73.744508
500661,S CONDUIT AV/BROOKVILLE BL,40.665183,-73.739844
500663,243 ST/S. CONDUIT AV,40.665081,-73.735897
500664,243 ST/MEMPHIS AV,40.663874,-73.736766
500665,243 ST/142 AV,40.662568,-73.737731
500666,243 ST/WELLER AV,40.661324,-73.738673
500667,243 ST/145 AV,40.659483,-73.740082
500668,243 ST/HUXLEY ST,40.657586,-73.741503
500670,BEDELL ST/134 RD,40.675228,-73.766100
500671,BEDELL ST/133 AV,40.676492,-73.768129
500672,BEDELL ST/130 AV,40.678218,-73.770914
500673,BEDELL ST/127 AV,40.679691,-73.773281
500674,BEDELL ST/BAISLEY BL,40.680421,-73.774454
500675,BAISLEY BL/172 ST,40.681777,-73.771843
500676,BAISLEY BL/MERRILL ST,40.683152,-73.769981
500677,243 ST/147 AV,40.657737,-73.741214
500678,243 ST/144 AV,40.660567,-73.739065
500679,243 ST/WELLER AV,40.661458,-73.738410
500680,243 ST/142 AV,40.662732,-73.737439
500681,243 ST/MEMPHIS AV,40.663707,-73.736613
500683,SUNRISE HY/BROOKVILLE BL,40.665677,-73.738829
500684,N CONDUIT AV/230 PL,40.666501,-73.745136
500685,N CONDUIT AV/225 ST,40.666453,-73.752124
500686,N CONDUIT AV/222 ST,40.666468,-73.755065
500687,SPRINGFIELD BL/144 AV,40.667131,-73.757121
500688,SPRINGFIELD BL/143 AV,40.668320,-73.756662
500689,SPRINGFIELD BL/141 RD,40.670818,-73.756361
500690,SPRINGFIELD BL/141 AV,40.671935,-73.756343
500691,140 AV/SOUTHGATE ST,40.672589,-73.759033
500694,140 AV/FARMERS BL,40.671648,-73.764129
500750,HILLSIDE AV/168 ST,40.710070,-73.794346
500851,ROOSEVELT AV/BOWNE ST,40.760883,-73.824577
500852,BOWNE ST/41 AV,40.759541,-73.823864
500853,SANFORD AV/BOWNE ST,40.758462,-73.822046
