shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon
Q010027,200001,40.726185,-73.751356
Q010027,200002,40.726422,-73.750849
Q010027,200003,40.726812,-73.750029
Q010027,200004,40.727192,-73.749209
Q010027,200005,40.727294,-73.749000
Q010027,210001,40.727294,-73.749000
Q010027,210002,40.727562,-73.748449
Q010027,210003,40.727622,-73.748329
Q010027,210004,40.727792,-73.748029
Q010027,210005,40.728022,-73.747639
Q010027,210006,40.728352,-73.747089
Q010027,210007,40.728352,-73.747009
Q010027,210008,40.728372,-73.746959
Q010027,210009,40.728381,-73.746943
Q010027,220001,40.728381,-73.746943
Q010027,220002,40.728442,-73.746849
Q010027,220003,40.728642,-73.746479
Q010027,220004,40.728682,-73.746369
Q010027,220005,40.728822,-73.746069
Q010027,220006,40.729062,-73.745669
Q010027,220007,40.729262,-73.745289
Q010027,220008,40.729665,-73.744661
Q010027,230001,40.729665,-73.744661
Q010027,230002,40.729712,-73.744589
Q010027,230003,40.729128,-73.743954
Q010027,240001,40.729128,-73.743954
Q010027,240002,40.729032,-73.743849
Q010027,240003,40.726802,-73.741479
Q010027,240004,40.726592,-73.741261
Q010027,250001,40.726592,-73.741261
Q010027,250002,40.725692,-73.740329
Q010027,250003,40.725460,-73.740060
Q010027,260001,40.725460,-73.740060
Q010027,260002,40.725442,-73.740039
Q010027,260003,40.724592,-73.739139
Q010027,260004,40.724492,-73.739039
Q010027,260005,40.724339,-73.738875
Q010027,270001,40.724339,-73.738875
Q010027,270002,40.723632,-73.738119
Q010027,270003,40.722512,-73.736949
Q010027,270004,40.722472,-73.736909
Q010027,270005,40.722154,-73.736761
Q010027,280001,40.722154,-73.736761
Q010027,280002,40.721912,-73.736649
Q010027,280003,40.721782,-73.736589
Q010027,280004,40.721242,-73.736349
Q010027,280005,40.721102,-73.736269
Q010027,280006,40.720931,-73.736194
Q010027,290001,40.720931,-73.736194
Q010027,290002,40.720552,-73.736029
Q010027,290003,40.719842,-73.735719
Q010027,290004,40.719542,-73.735595
Q010027,300001,40.719542,-73.735595
Q010027,300002,40.718992,-73.735369
Q010027,300003,40.718659,-73.735283
Q010027,310001,40.718659,-73.735283
Q010027,310002,40.718642,-73.735279
Q010027,310003,40.718512,-73.735279
Q010027,310004,40.718322,-73.735729
Q010027,310005,40.718162,-73.736129
Q010027,310006,40.718072,-73.736419
Q010027,310007,40.717962,-73.736379
Q010027,310008,40.717872,-73.736319
Q010027,310009,40.717822,-73.736259
Q010027,310010,40.717792,-73.736169
Q010027,310011,40.717802,-73.736049
Q010027,310012,40.717842,-73.735869
Q010027,310013,40.717860,-73.735766
Q010064,10001,40.725691,-73.725117
Q010064,10002,40.725672,-73.725079
Q010064,10003,40.725512,-73.724749
Q010064,10004,40.724632,-73.724919
Q010064,10005,40.724462,-73.724959
Q010064,10006,40.724262,-73.725039
Q010064,10007,40.724072,-73.725699
Q010064,10008,40.724002,-73.725919
Q010064,10009,40.723812,-73.726369
Q010064,10010,40.723722,-73.726479
Q010064,10011,40.723432,-73.727229
Q010064,10012,40.723152,-73.727969
Q010064,10013,40.723082,-73.728149
Q010064,10014,40.722992,-73.728419
Q010064,10015,40.722892,-73.728709
Q010064,10016,40.722702,-73.729209
Q010064,10017,40.722582,-73.729509
Q010064,10018,40.722262,-73.730159
Q010064,10019,40.722182,-73.730299
Q010064,10020,40.722042,-73.730519
Q010064,10021,40.721912,-73.730689
Q010064,10022,40.721772,-73.730859
Q010064,10023,40.721622,-73.731009
Q010064,10024,40.721572,-73.731059
Q010064,10025,40.720442,-73.732199
Q010064,10026,40.720322,-73.732319
Q010064,10027,40.720282,-73.732359
Q010064,10028,40.720002,-73.732659
Q010064,10029,40.719802,-73.732889
Q010064,10030,40.719562,-73.733189
Q010064,10031,40.718952,-73.734359
Q010064,10032,40.718512,-73.735279
Q010064,10033,40.718322,-73.735729
Q010064,10034,40.718162,-73.736129
Q010064,10035,40.718072,-73.736419
Q010064,10036,40.717962,-73.736379
Q010064,10037,40.717872,-73.736319
Q010064,10038,40.717822,-73.736259
Q010064,10039,40.717792,-73.736169
Q010064,10040,40.717802,-73.736049
Q010064,10041,40.717842,-73.735869
Q010064,10042,40.717862,-73.735759
Q010064,10043,40.717872,-73.735659
Q010064,10044,40.717871,-73.735625
Q010064,20001,40.717871,-73.735625
Q010064,20002,40.717862,-73.735369
Q010064,20003,40.718052,-73.735339
Q010064,20004,40.718512,-73.735279
Q010064,20005,40.718642,-73.735279
Q010064,20006,40.718975,-73.735365
Q010064,30001,40.718975,-73.735365
Q010064,30002,40.718992,-73.735369
Q010064,30003,40.719842,-73.735719
Q010064,30004,40.720152,-73.735854
Q010064,40001,40.720152,-73.735854
Q010064,40002,40.720552,-73.736029
Q010064,40003,40.721102,-73.736269
Q010064,40004,40.721242,-73.736349
Q010064,40005,40.721402,-73.736420
Q010064,50001,40.721402,-73.736420
Q010064,50002,40.721782,-73.736589
Q010064,50003,40.721912,-73.736649
Q010064,50004,40.722472,-73.736909
Q010064,50005,40.722512,-73.736949
Q010064,50006,40.722712,-73.737158
Q010064,60001,40.722712,-73.737158
Q010064,60002,40.723632,-73.738119
Q010064,60003,40.724492,-73.739039
Q010064,60004,40.724592,-73.739139
Q010064,60005,40.724842,-73.739404
Q010064,70001,40.724842,-73.739404
Q010064,70002,40.725442,-73.740039
Q010064,70003,40.725692,-73.740329
