shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon
B10173,490001,40.621382,-74.026305
B10173,490002,40.620822,-74.026789
B10173,490003,40.621805,-74.028402
B10174,10001,40.621892,-74.028540
B10174,10002,40.622012,-74.028689
B10174,10003,40.622772,-74.028359
B10174,10004,40.622452,-74.027829
B10174,10005,40.622344,-74.027650
B10174,20001,40.622344,-74.027650
B10174,20002,40.621482,-74.026219
B10174,20003,40.621368,-74.026032
B10174,30001,40.621368,-74.026032
B10174,30002,40.620962,-74.025369
B10174,30003,40.620422,-74.024439
B10174,30004,40.620219,-74.024111
B10174,40001,40.620219,-74.024111
B10174,40002,40.620212,-74.024099
B10174,40003,40.619932,-74.023629
B10174,40004,40.619752,-74.023339
B10174,40005,40.619712,-74.023279
B10174,40006,40.619672,-74.023209
B10174,40007,40.619472,-74.022879
B10174,40008,40.619402,-74.022749
B10174,40009,40.619370,-74.022695
B10174,50001,40.619370,-74.022695
B10174,50002,40.619192,-74.022399
B10174,50003,40.618952,-74.021999
B10174,50004,40.618462,-74.021219
B10174,50005,40.618243,-74.020845
B10174,60001,40.618243,-74.020845
B10174,60002,40.618052,-74.020519
B10174,60003,40.617612,-74.019779
B10174,60004,40.616732,-74.018319
B10174,60005,40.616577,-74.018060
B10174,70001,40.616577,-74.018060
B10174,70002,40.615473,-74.016228
B10174,80001,40.615473,-74.016228
B10174,80002,40.615402,-74.016109
B10174,80003,40.614062,-74.013889
B10174,80004,40.613879,-74.013586
B10174,90001,40.613879,-74.013586
B10174,90002,40.612815,-74.011822
B10174,100001,40.612815,-74.011822
B10174,100002,40.612752,-74.011719
B10174,100003,40.612272,-74.010939
B10174,100004,40.611842,-74.010229
B10174,100005,40.611762,-74.010089
B10174,100006,40.611402,-74.009499
B10174,100007,40.611192,-74.009141
B10174,110001,40.611192,-74.009141
B10174,110002,40.611062,-74.008919
B10174,110003,40.610972,-74.008759
B10174,110004,40.610822,-74.008499
B10174,110005,40.610552,-74.008019
B10174,110006,40.610187,-74.007415
B10174,120001,40.610187,-74.007415
B10174,120002,40.610092,-74.007259
B10174,120003,40.609592,-74.006479
B10174,120004,40.609092,-74.005659
B10174,120005,40.608882,-74.005309
B10174,120006,40.608592,-74.004829
B10174,120007,40.608398,-74.004525
B10174,130001,40.608398,-74.004525
B10174,130002,40.608132,-74.004109
B10174,130003,40.607702,-74.003389
B10174,130004,40.607252,-74.002629
B10174,130005,40.607122,-74.002429
B10174,130006,40.607051,-74.002313
B10174,140001,40.607051,-74.002313
B10174,140002,40.606902,-74.002069
B10174,140003,40.606802,-74.001909
B10174,140004,40.606582,-74.001559
B10174,140005,40.606362,-74.001189
B10174,140006,40.605997,-74.000573
B10174,150001,40.605997,-74.000573
B10174,150002,40.605912,-74.000429
B10174,150003,40.605482,-73.999709
B10174,150004,40.605062,-73.999019
B10174,150005,40.604645,-73.998327
B10174,160001,40.604645,-73.998327
B10174,160002,40.604592,-73.998239
B10174,160003,40.604142,-73.997509
B10174,160004,40.603692,-73.996789
B10174,160005,40.603354,-73.996225
B10174,170001,40.603354,-73.996225
B10174,170002,40.603242,-73.996039
B10174,170003,40.602812,-73.995319
B10174,170004,40.602372,-73.994579
B10174,170005,40.602007,-73.993971
B10174,180001,40.602007,-73.993971
B10174,180002,40.601922,-73.993829
B10174,180003,40.601432,-73.993059
B10174,180004,40.601002,-73.992349
B10174,180005,40.600630,-73.991738
B10174,190001,40.600630,-73.991738
B10174,190002,40.600552,-73.991609
B10174,190003,40.600302,-73.991179
B10174,190004,40.600122,-73.990869
B10174,190005,40.599682,-73.990149
B10174,190006,40.599333,-73.989568
B10174,200001,40.599333,-73.989568
B10174,200002,40.599232,-73.989399
B10174,200003,40.598802,-73.988679
B10174,200004,40.598362,-73.987939
B10174,200005,40.597976,-73.987302
B10174,210001,40.597976,-73.987302
B10174,210002,40.597902,-73.987179
B10174,210003,40.597462,-73.986449
B10174,210004,40.597062,-73.985789
B10174,210005,40.596882,-73.985479
B10174,210006,40.596781,-73.985311
B10174,220001,40.596781,-73.985311
B10174,220002,40.596762,-73.985279
B10174,220003,40.596052,-73.984119
B10174,220004,40.595822,-73.983689
B10174,220005,40.595645,-73.983401
B10174,230001,40.595645,-73.983401
B10174,230002,40.595422,-73.983039
B10174,230003,40.594792,-73.982009
B10174,230004,40.594122,-73.980909
B10174,230005,40.593972,-73.980669
B10174,230006,40.593791,-73.980358
B10174,240001,40.593791,-73.980358
B10174,240002,40.593552,-73.979949
B10174,240003,40.592851,-73.978819
B10174,250001,40.592851,-73.978819
B10174,250002,40.592832,-73.978789
B10174,250003,40.592662,-73.978519
B10174,250004,40.592632,-73.978469
B10174,250005,40.592512,-73.978269
B10174,250006,40.592472,-73.978209
B10174,250007,40.592432,-73.978139
B10174,250008,40.592182,-73.977689
B10174,250009,40.591952,-73.977319
B10174,250010,40.591922,-73.977269
B10174,250011,40.591748,-73.976984
B10174,260001,40.591748,-73.976984
B10174,260002,40.591452,-73.976499
B10174,260003,40.591032,-73.975799
B10174,260004,40.590982,-73.975719
B10174,260005,40.590642,-73.975159
B10174,260006,40.590232,-73.974479
B10174,260007,40.590092,-73.974209
B10174,260008,40.590102,-73.974139
B10174,260009,40.590102,-73.974089
B10174,260010,40.590112,-73.974009
B10174,260011,40.590162,-73.973534
B10174,270001,40.590162,-73.973534
B10174,270002,40.590222,-73.972979
B10174,270003,40.590332,-73.972089
B10174,270004,40.590432,-73.971149
B10174,270005,40.590467,-73.970821
B10174,280001,40.590467,-73.970821
B10174,280002,40.590532,-73.970229
B10174,280003,40.590542,-73.970119
B10174,280004,40.590632,-73.969299
B10174,280005,40.590675,-73.968897
B10174,290001,40.590675,-73.968897
B10174,290002,40.590732,-73.968369
B10174,290003,40.590822,-73.967449
B10174,290004,40.590857,-73.967113
B10174,300001,40.590857,-73.967113
B10174,300002,40.590922,-73.966489
B10174,300003,40.591036,-73.965550
B10174,310001,40.591036,-73.965550
B10174,310002,40.591052,-73.965419
B10174,310003,40.590282,-73.965609
B10174,310004,40.589572,-73.965779
B10174,310005,40.588832,-73.965929
B10174,310006,40.588062,-73.966109
B10174,310007,40.587332,-73.966269
B10174,310008,40.586612,-73.966439
B10174,310009,40.586642,-73.966159
B10174,310010,40.586042,-73.966299
B10174,310011,40.585802,-73.966349
B10174,310012,40.585312,-73.966449
B10174,310013,40.584705,-73.966583
B10174,320001,40.584705,-73.966583
B10174,320002,40.584542,-73.966619
B10174,320003,40.584022,-73.966759
B10174,320004,40.583922,-73.966779
B10174,320005,40.583352,-73.966889
B10174,320006,40.582522,-73.967079
B10174,320007,40.581601,-73.967285
B10174,330001,40.581601,-73.967285
B10174,330002,40.581542,-73.967299
B10174,330003,40.581492,-73.967309
B10174,330004,40.580892,-73.967469
B10174,330005,40.580492,-73.967580
B10174,340001,40.580492,-73.967580
B10174,340002,40.580352,-73.967619
B10174,340003,40.580242,-73.967639
B10174,340004,40.580172,-73.967649
B10174,340005,40.579702,-73.967749
B10174,340006,40.578542,-73.968039
B10174,340007,40.578442,-73.968059
B10174,340008,40.578137,-73.968136
B10174,350001,40.578137,-73.968136
B10174,350002,40.577572,-73.968279
B10174,350003,40.576972,-73.968399
B10174,350004,40.576312,-73.968529
B10174,350005,40.576292,-73.968259
B10174,350006,40.576302,-73.967909
B10174,350007,40.576328,-73.967627
B10174,360001,40.576328,-73.967627
B10174,360002,40.576352,-73.967379
B10174,360003,40.576392,-73.967179
B10174,360004,40.576542,-73.966419
B10174,360005,40.576652,-73.965879
B10174,360006,40.576732,-73.965539
B10174,360007,40.576744,-73.965485
B10174,370001,40.576744,-73.965485
B10174,370002,40.576832,-73.965089
B10174,370003,40.577022,-73.964189
B10174,370004,40.577101,-73.963815
B10174,380001,40.577101,-73.963815
B10174,380002,40.577212,-73.963289
B10174,380003,40.577402,-73.962389
B10174,380004,40.577577,-73.961580
B10174,390001,40.577577,-73.961580
B10174,390002,40.577602,-73.961469
B10174,390003,40.577802,-73.960569
B10174,390004,40.578012,-73.959909
B10174,390005,40.577969,-73.959671
B10174,400001,40.577969,-73.959671
B10174,400002,40.577962,-73.959629
B10174,400003,40.578102,-73.959039
B10174,400004,40.578122,-73.958959
B10174,400005,40.578182,-73.958709
B10174,400006,40.578252,-73.958259
B10174,400007,40.578252,-73.958159
B10174,400008,40.578262,-73.957979
B10174,400009,40.578242,-73.957769
B10174,400010,40.578217,-73.957684
B10174,410001,40.578217,-73.957684
B10174,410002,40.578002,-73.956919
B10174,410003,40.577992,-73.956879
B10174,410004,40.577932,-73.956659
B10174,410005,40.577742,-73.956029
B10174,410006,40.577662,-73.955789
B10174,410007,40.577519,-73.955336
B10174,420001,40.577519,-73.955336
B10174,420002,40.577482,-73.955219
B10174,420003,40.577352,-73.954799
B10174,420004,40.577322,-73.954659
B10174,420005,40.577322,-73.954519
B10174,420006,40.577383,-73.954123
B10174,430001,40.577383,-73.954123
B10174,430002,40.577402,-73.953999
B10174,430003,40.577302,-73.953939
B10174,430004,40.576712,-73.953819
B10174,430005,40.576752,-73.953559
B10174,430006,40.576838,-73.953077
B10174,440001,40.576838,-73.953077
B10174,440002,40.576872,-73.952889
B10174,440003,40.576852,-73.952839
B10174,440004,40.576842,-73.952719
B10174,440005,40.576922,-73.951899
B10174,440006,40.577012,-73.950979
B10174,440007,40.577061,-73.950531
B10174,450001,40.577061,-73.950531
B10174,450002,40.577112,-73.950069
B10174,450003,40.577212,-73.949169
B10174,450004,40.577247,-73.948800
B10174,460001,40.577247,-73.948800
B10174,460002,40.577302,-73.948239
B10174,460003,40.577404,-73.947398
B10174,470001,40.577404,-73.947398
B10174,470002,40.577422,-73.947249
B10174,470003,40.577542,-73.946279
B10174,470004,40.577652,-73.945359
B10174,470005,40.577702,-73.944879
B10174,470006,40.577742,-73.944459
B10174,470007,40.577787,-73.944004
B10174,480001,40.577787,-73.944004
B10174,480002,40.577822,-73.943659
B10174,480003,40.577842,-73.943509
B10174,480004,40.577952,-73.942559
B10174,480005,40.578052,-73.941649
B10174,480006,40.578095,-73.941239
B10174,490001,40.578095,-73.941239
B10174,490002,40.578152,-73.940699
B10174,490003,40.578042,-73.940329
B10174,490004,40.578024,-73.940207
B10175,10001,40.596781,-73.985311
B10175,10002,40.596762,-73.985279
B10175,10003,40.596052,-73.984119
B10175,10004,40.595822,-73.983689
B10175,10005,40.595645,-73.983401
B10175,20001,40.595645,-73.983401
B10175,20002,40.595422,-73.983039
B10175,20003,40.594792,-73.982009
B10175,20004,40.594122,-73.980909
B10175,20005,40.593972,-73.980669
B10175,20006,40.593791,-73.980358
B10175,30001,40.593791,-73.980358
B10175,30002,40.593552,-73.979949
B10175,30003,40.592851,-73.978819
B10175,40001,40.592851,-73.978819
B10175,40002,40.592832,-73.978789
B10175,40003,40.592662,-73.978519
B10175,40004,40.592632,-73.978469
B10175,40005,40.592512,-73.978269
B10175,40006,40.592472,-73.978209
B10175,40007,40.592432,-73.978139
B10175,40008,40.592182,-73.977689
B10175,40009,40.591952,-73.977319
B10175,40010,40.591922,-73.977269
B10175,40011,40.591748,-73.976984
B10175,50001,40.591748,-73.976984
B10175,50002,40.591452,-73.976499
B10175,50003,40.591032,-73.975799
B10175,50004,40.590982,-73.975719
B10175,50005,40.590642,-73.975159
B10175,50006,40.590232,-73.974479
B10175,50007,40.590092,-73.974209
B10175,50008,40.590102,-73.974139
B10175,50009,40.590102,-73.974089
B10175,50010,40.590112,-73.974009
B10175,50011,40.590162,-73.973534
B10175,60001,40.590162,-73.973534
B10175,60002,40.590222,-73.972979
B10175,60003,40.590332,-73.972089
B10175,60004,40.590432,-73.971149
B10175,60005,40.590467,-73.970821
B10175,70001,40.590467,-73.970821
B10175,70002,40.590532,-73.970229
B10175,70003,40.590542,-73.970119
B10175,70004,40.590632,-73.969299
B10175,70005,40.590675,-73.968897
B10175,80001,40.590675,-73.968897
B10175,80002,40.590732,-73.968369
B10175,80003,40.590822,-73.967449
B10175,80004,40.590857,-73.967113
B10175,90001,40.590857,-73.967113
B10175,90002,40.590922,-73.966489
B10175,90003,40.591036,-73.965550
B10175,100001,40.591036,-73.965550
B10175,100002,40.591052,-73.965419
B10175,100003,40.590282,-73.965609
B10175,100004,40.589572,-73.965779
B10175,100005,40.588832,-73.965929
B10175,100006,40.588062,-73.966109
B10175,100007,40.587332,-73.966269
B10175,100008,40.586612,-73.966439
B10175,100009,40.586642,-73.966159
B10175,100010,40.586042,-73.966299
B10175,100011,40.585802,-73.966349
B10175,100012,40.585312,-73.966449
B10175,100013,40.584705,-73.966583
B10175,110001,40.584705,-73.966583
B10175,110002,40.584542,-73.966619
B10175,110003,40.584022,-73.966759
B10175,110004,40.583922,-73.966779
B10175,110005,40.583352,-73.966889
B10175,110006,40.582522,-73.967079
B10175,110007,40.581601,-73.967285
B10175,120001,40.581601,-73.967285
B10175,120002,40.581542,-73.967299
B10175,120003,40.581492,-73.967309
B10175,120004,40.580892,-73.967469
B10175,120005,40.580492,-73.967580
B10175,130001,40.580492,-73.967580
B10175,130002,40.580352,-73.967619
B10175,130003,40.580242,-73.967639
B10175,130004,40.580172,-73.967649
B10175,130005,40.579702,-73.967749
B10175,130006,40.578542,-73.968039
B10175,130007,40.578442,-73.968059
B10175,130008,40.578137,-73.968136
B10175,140001,40.578137,-73.968136
B10175,140002,40.577572,-73.968279
B10175,140003,40.576972,-73.968399
B10175,140004,40.576312,-73.968529
B10175,140005,40.576292,-73.968259
B10175,140006,40.576302,-73.967909
B10175,140007,40.576328,-73.967627
B10175,150001,40.576328,-73.967627
B10175,150002,40.576352,-73.967379
B10175,150003,40.576392,-73.967179
B10175,150004,40.576542,-73.966419
B10175,150005,40.576652,-73.965879
B10175,150006,40.576732,-73.965539
B10175,150007,40.576744,-73.965485
B10175,160001,40.576744,-73.965485
B10175,160002,40.576832,-73.965089
B10175,160003,40.577022,-73.964189
B10175,160004,40.577101,-73.963815
B10175,170001,40.577101,-73.963815
B10175,170002,40.577212,-73.963289
B10175,170003,40.577402,-73.962389
B10175,170004,40.577577,-73.961580
B10175,180001,40.577577,-73.961580
B10175,180002,40.577602,-73.961469
B10175,180003,40.577802,-73.960569
B10175,180004,40.578012,-73.959909
B10175,180005,40.577969,-73.959671
B10175,190001,40.577969,-73.959671
B10175,190002,40.577962,-73.959629
B10175,190003,40.578102,-73.959039
B10175,190004,40.578122,-73.958959
B10175,190005,40.578182,-73.958709
B10175,190006,40.578252,-73.958259
B10175,190007,40.578252,-73.958159
B10175,190008,40.578262,-73.957979
B10175,190009,40.578242,-73.957769
B10175,190010,40.578217,-73.957684
B10175,200001,40.578217,-73.957684
B10175,200002,40.578002,-73.956919
B10175,200003,40.577992,-73.956879
B10175,200004,40.577932,-73.956659
B10175,200005,40.577742,-73.956029
B10175,200006,40.577662,-73.955789
B10175,200007,40.577519,-73.955336
B10175,210001,40.577519,-73.955336
B10175,210002,40.577482,-73.955219
B10175,210003,40.577352,-73.954799
B10175,210004,40.577322,-73.954659
B10175,210005,40.577322,-73.954519
B10175,210006,40.577383,-73.954123
B10175,220001,40.577383,-73.954123
B10175,220002,40.577402,-73.953999
B10175,220003,40.577302,-73.953939
B10175,220004,40.576712,-73.953819
B10175,220005,40.576752,-73.953559
B10175,220006,40.576838,-73.953077
B10175,230001,40.576838,-73.953077
B10175,230002,40.576872,-73.952889
B10175,230003,40.576852,-73.952839
B10175,230004,40.576842,-73.952719
B10175,230005,40.576922,-73.951899
B10175,230006,40.577012,-73.950979
B10175,230007,40.577061,-73.950531
B10175,240001,40.577061,-73.950531
B10175,240002,40.577112,-73.950069
B10175,240003,40.577212,-73.949169
B10175,240004,40.577247,-73.948800
B10175,250001,40.577247,-73.948800
B10175,250002,40.577302,-73.948239
B10175,250003,40.577404,-73.947398
B10175,260001,40.577404,-73.947398
B10175,260002,40.577422,-73.947249
B10175,260003,40.577542,-73.946279
B10175,260004,40.577652,-73.945359
B10175,260005,40.577702,-73.944879
B10175,260006,40.577742,-73.944459
B10175,260007,40.577787,-73.944004
B10175,270001,40.577787,-73.944004
B10175,270002,40.577822,-73.943659
B10175,270003,40.577842,-73.943509
B10175,270004,40.577952,-73.942559
B10175,270005,40.578052,-73.941649
B10175,270006,40.578095,-73.941239
B10175,280001,40.578095,-73.941239
B10175,280002,40.578152,-73.940699
B10175,280003,40.578042,-73.940329
B10175,280004,40.578024,-73.940207
B110042,10001,40.631956,-73.946759
B110042,10002,40.632822,-73.947689
B110042,10003,40.633912,-73.948809
B110042,10004,40.634502,-73.949429
B110042,10005,40.634426,-73.949553
B110042,20001,40.634426,-73.949553
B110042,20002,40.634012,-73.950229
B110042,20003,40.633902,-73.950419
B110042,20004,40.633652,-73.950829
B110042,20005,40.633622,-73.950999
B110042,20006,40.633602,-73.951215
B110042,30001,40.633602,-73.951215
B110042,30002,40.633562,-73.951639
B110042,30003,40.633522,-73.951999
B110042,30004,40.633502,-73.952219
B110042,30005,40.633412,-73.952969
B110042,30006,40.633095,-73.952907
B110042,40001,40.633095,-73.952907
B110042,40002,40.632802,-73.952849
B110042,40003,40.632122,-73.952719
B110042,40004,40.631981,-73.952693
B110042,50001,40.631981,-73.952693
B110042,50002,40.631302,-73.952569
B110042,50003,40.630162,-73.952349
B110042,50004,40.630012,-73.952319
B110042,50005,40.628622,-73.952049
B110042,50006,40.628347,-73.951996
B110042,60001,40.628347,-73.951996
B110042,60002,40.626371,-73.951618
B110042,70001,40.626371,-73.951618
B110042,70002,40.626272,-73.951599
B110042,70003,40.626152,-73.952569
B110042,70004,40.626052,-73.953509
B110042,70005,40.626011,-73.953889
B110042,80001,40.626011,-73.953889
B110042,80002,40.625952,-73.954429
B110042,80003,40.625842,-73.955349
B110042,80004,40.625722,-73.956379
B110042,80005,40.625703,-73.956549
B110042,90001,40.625703,-73.956549
B110042,90002,40.625592,-73.957589
B110042,90003,40.625492,-73.958539
B110042,90004,40.625452,-73.958921
B110042,100001,40.625452,-73.958921
B110042,100002,40.625392,-73.959499
