route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
SIM33C,CA_F0-Sunday-093500_MISC_449,CA_F0-Sunday,MIDTOWN via CHURCH via MADISON AV,0,SIM330083
S52,CA_F0-Sunday-093500_MISC_456,CA_F0-Sunday,ST GEORGE FERRY,0,S520126
S40,CA_F0-Sunday-093500_MISC_457,CA_F0-Sunday,ST GEORGE FERRY via RICHMOND TERR,0,S400095
S53,CA_F0-Sunday-093500_MISC_468,CA_F0-Sunday,PORT RICHMOND,1,S530128
SIM3C,CA_F0-Sunday-094000_MISC_437,CA_F0-Sunday,PT RCHMND via NARROWS RD N via WATCHOGUE,1,SIM3C0064
S48,CA_F0-Sunday-094000_MISC_453,CA_F0-Sunday,ST GEORGE FERRY via FOREST,0,S480103
S46,CA_F0-Sunday-094000_MISC_460,CA_F0-Sunday,ST GEORGE FERRY via CASTLETON,0,S460279
S53,CA_F0-Sunday-094400_MISC_476,CA_F0-Sunday,BAY RIDGE 86 ST STATION,0,S530127
S48,CA_F0-Sunday-094500_MISC_425,CA_F0-Sunday,ARLINGTON HOLLAND AV via FOREST,1,S480093
S76,CA_F0-Sunday-094500_MISC_428,CA_F0-Sunday,ST GEORGE FERRY,0,S760080
S40,CA_F0-Sunday-094500_MISC_462,CA_F0-Sunday,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,S400094
S46,CA_F0-Sunday-094500_MISC_475,CA_F0-Sunday,WEST SHORE PLZ via CASTLETON,1,S460283
SIM33C,CA_F0-Sunday-094500_SIM33_302,CA_F0-Sunday,MARINERS HARBOR via N GANNON AV,1,SIM330082
S53,CA_F0-Sunday-094700_MISC_471,CA_F0-Sunday,PORT RICHMOND,1,S530128
S51,CA_F0-Sunday-095000_MISC_463,CA_F0-Sunday,ST GEORGE FRRY via FT WDSWRTH via BAY ST,0,S510106
S40,CA_F0-Sunday-095000_MISC_469,CA_F0-Sunday,ST GEORGE FERRY via RICHMOND TERR,0,S400095
S46,CA_F0-Sunday-095500_MISC_474,CA_F0-Sunday,ST GEORGE FERRY via CASTLETON,0,S460279
S48,CA_F0-Sunday-095500_MISC_477,CA_F0-Sunday,ST GEORGE FERRY via FOREST,0,S480103
S53,CA_F0-Sunday-095600_MISC_466,CA_F0-Sunday,BAY RIDGE 86 ST STATION,0,S530127
S53,CA_F0-Sunday-095900_MISC_472,CA_F0-Sunday,PORT RICHMOND,1,S530128
S51,CA_F0-Sunday-096000_MISC_432,CA_F0-Sunday,GRANT CITY via BAY ST via FT WADSWORTH,1,S510094
SIM3C,CA_F0-Sunday-096000_MISC_436,CA_F0-Sunday,MIDTOWN via CHURCH ST via 6 AV,0,SIM3C0059
S48,CA_F0-Sunday-096000_MISC_464,CA_F0-Sunday,ARLINGTON HOLLAND AV via FOREST,1,S480093
S52,CA_F0-Sunday-096000_MISC_465,CA_F0-Sunday,S I HOSPITAL SEAVIEW AV,1,S520123
S76,CA_F0-Sunday-096000_MISC_470,CA_F0-Sunday,OAKWOOD MILL RD,1,S760085
S40,CA_F0-Sunday-096000_S4090_305,CA_F0-Sunday,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,S400094
S46,CA_F0-Sunday-096000_S4696_305,CA_F0-Sunday,WEST SHORE PLZ via CASTLETON,1,S460283
S52,CA_F0-Sunday-096500_MISC_444,CA_F0-Sunday,ST GEORGE FERRY,0,S520126
SIM33C,CA_F0-Sunday-096500_MISC_448,CA_F0-Sunday,MIDTOWN via CHURCH via MADISON AV,0,SIM330083
S40,CA_F0-Sunday-096500_S4090_304,CA_F0-Sunday,ST GEORGE FERRY via RICHMOND TERR,0,S400095
S53,CA_F0-Sunday-096800_S53_304,CA_F0-Sunday,BAY RIDGE 86 ST STATION,0,S530127
SIM3C,CA_F0-Sunday-097000_MISC_431,CA_F0-Sunday,PT RCHMND via NARROWS RD N via WATCHOGUE,1,SIM3C0064
