route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,peak_offpeak
2,7720,9319675,Crestwood,383,0,,14,1,0
2,7720,9319676,Grand Central,384,1,,3,1,0
2,7720,9319677,Crestwood,387,0,,14,1,0
2,7720,9319678,Grand Central,388,1,,3,1,0
1,7720,9319679,Grand Central,416,1,,1,1,1
1,7720,9319681,Grand Central,426,1,,1,1,1
1,7720,9319682,Grand Central,434,1,,1,1,1
1,7720,9319683,Grand Central,436,1,,1,1,1
1,7720,9319684,Grand Central,440,1,,1,1,1
1,7720,9319685,Grand Central,442,1,,1,1,0
1,7720,9319686,Greystone,443,0,,12,1,0
1,7720,9319687,Grand Central,444,1,,1,1,0
1,7720,9319688,Grand Central,446,1,,1,1,0
1,7720,9319690,Greystone,461,0,,12,1,1
1,7720,9319691,Greystone,465,0,,12,1,1
1,7720,9319692,Greystone,469,0,,12,1,1
1,7720,9319699,Greystone,477,0,,12,1,1
1,7720,9319703,Greystone,485,0,,12,1,0
2,7720,9319708,Grand Central,500,1,,3,1,0
2,7720,9319715,North White Plains,501,0,,14,1,0
2,7720,9319716,Grand Central,502,1,,3,1,1
2,7720,9319717,North White Plains,503,0,,14,1,1
2,7720,9319718,Grand Central,504,1,,3,1,1
2,7720,9319719,North White Plains,505,0,,14,1,1
2,7720,9319721,Grand Central,506,1,,3,1,1
2,7720,9319722,North White Plains,507,0,,14,1,1
2,7720,9319724,Grand Central,508,1,,3,1,1
2,7720,9319725,North White Plains,509,0,,14,1,1
2,7720,9319728,North White Plains,511,0,,14,1,1
2,7720,9319731,Grand Central,512,1,,3,1,1
2,7720,9319733,North White Plains,513,0,,14,1,1
2,7720,9319734,Grand Central,514,1,,3,1,1
2,7720,9319735,North White Plains,515,0,,14,1,1
2,7720,9319736,Grand Central,516,1,,3,1,1
2,7720,9319737,North White Plains,517,0,,14,1,0
2,7720,9319740,Grand Central,518,1,,3,1,1
2,7720,9319743,Grand Central,520,1,,3,1,1
2,7720,9319744,North White Plains,521,0,,14,1,0
2,7720,9319747,Grand Central,522,1,,3,1,1
2,7720,9319748,Grand Central,524,1,,3,1,1
2,7720,9319749,North White Plains,525,0,,14,1,0
2,7720,9319750,Grand Central,526,1,,3,1,1
2,7720,9319751,Grand Central,528,1,,3,1,1
