route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,peak_offpeak
2,7054,8658186,North White Plains,9507,0,,14,1,0
2,7054,8658187,Grand Central,9510,1,,3,1,0
2,7054,8658188,North White Plains,9511,0,,14,1,0
2,7054,8658189,Grand Central,9514,1,,3,1,0
2,7054,8658190,North White Plains,9515,0,,14,1,0
2,7054,8658191,Grand Central,9518,1,,3,1,0
2,7054,8658192,North White Plains,9519,0,,14,1,0
2,7054,8658193,Grand Central,9522,1,,3,1,0
2,7054,8658194,North White Plains,9523,0,,14,1,0
2,7054,8658195,Grand Central,9526,1,,3,1,0
2,7054,8658196,North White Plains,9527,0,,14,1,0
2,7054,8658197,Grand Central,9530,1,,3,1,0
2,7054,8658198,North White Plains,9531,0,,14,1,0
2,7054,8658199,Grand Central,9534,1,,3,1,0
2,7054,8658200,North White Plains,9535,0,,14,1,0
2,7054,8658201,Grand Central,9538,1,,3,1,0
2,7054,8658202,North White Plains,9539,0,,14,1,0
2,7054,8658203,Grand Central,9542,1,,3,1,0
2,7054,8658204,North White Plains,9543,0,,14,1,0
2,7054,8658205,Grand Central,9546,1,,3,1,0
2,7054,8658206,North White Plains,9547,0,,14,1,0
2,7054,8658207,Grand Central,9550,1,,3,1,0
2,7054,8658208,North White Plains,9551,0,,14,1,0
2,7054,8658209,Grand Central,9554,1,,3,1,0
2,7054,8658210,North White Plains,9555,0,,14,1,0
2,7054,8658211,Grand Central,9558,1,,3,1,0
2,7054,8658212,North White Plains,9559,0,,14,1,0
2,7054,8658213,Grand Central,9562,1,,3,1,0
2,7054,8658214,North White Plains,9563,0,,14,1,0
2,7054,8658215,Grand Central,9566,1,,3,1,0
2,7054,8658216,North White Plains,9567,0,,14,1,0
2,7054,8658217,Grand Central,9570,1,,3,1,0
2,7054,8658218,North White Plains,9571,0,,14,1,0
2,7054,8658219,Grand Central,9574,1,,3,1,0
2,7054,8658220,North White Plains,9575,0,,14,1,0
2,7054,8658221,North White Plains,9597,0,,14,1,0
2,7054,8658222,North White Plains,9599,0,,14,1,0
2,7054,8658224,Grand Central,9600,1,,3,1,0
2,7054,8658225,Grand Central,9602,1,,3,1,0
2,7054,8658226,Southeast,9605,0,,14,1,0
2,7054,8658227,Grand Central,9606,1,,3,1,0
2,7054,8658228,Southeast,9607,0,,14,1,0
2,7054,8658229,Grand Central,9610,1,,3,1,0
2,7054,8658230,Southeast,9611,0,,14,1,0
2,7054,8658231,Grand Central,9614,1,,3,1,0
2,7054,8658232,Southeast,9615,0,,14,1,0
2,7054,8658233,Grand Central,9616,1,,3,1,0
2,7054,8658234,Grand Central,9618,1,,3,1,0
2,7054,8658235,Southeast,9619,0,,14,1,0
2,7054,8658236,Grand Central,9620,1,,3,1,0
2,7054,8658237,Grand Central,9622,1,,3,1,0
2,7054,8658238,Southeast,9623,0,,14,1,0
2,7054,8658239,Grand Central,9624,1,,3,1,0
2,7054,8658240,Grand Central,9626,1,,3,1,0
2,7054,8658241,Southeast,9627,0,,14,1,0
2,7054,8658242,Grand Central,9628,1,,3,1,0
2,7054,8658243,Grand Central,9630,1,,3,1,0
2,7054,8658244,Southeast,9631,0,,14,1,0
2,7054,8658245,Grand Central,9634,1,,3,1,0
2,7054,8658246,Southeast,9635,0,,14,1,0
2,7054,8658247,Grand Central,9638,1,,3,1,0
2,7054,8658248,Southeast,9639,0,,14,1,0
2,7054,8658249,Grand Central,9642,1,,3,1,0
2,7054,8658250,Southeast,9643,0,,14,1,0
2,7054,8658251,Southeast,9645,0,,14,1,0
2,7054,8658252,Grand Central,9646,1,,3,1,0
2,7054,8658253,Southeast,9647,0,,14,1,0
2,7054,8658254,Southeast,9649,0,,14,1,0
2,7054,8658255,Grand Central,9650,1,,3,1,0
2,7054,8658256,Southeast,9651,0,,14,1,0
2,7054,8658257,Southeast,9653,0,,14,1,0
2,7054,8658258,Grand Central,9654,1,,3,1,0
2,7054,8658259,Southeast,9655,0,,14,1,0
2,7054,8658260,Southeast,9657,0,,14,1,0
2,7054,8658261,Grand Central,9658,1,,3,1,0
2,7054,8658262,Southeast,9659,0,,14,1,0
2,7054,8658263,Grand Central,9662,1,,3,1,0
2,7054,8658264,Southeast,9663,0,,14,1,0
2,7054,8658265,Grand Central,9666,1,,3,1,0
2,7054,8658266,Southeast,9667,0,,14,1,0
2,7054,8658267,Grand Central,9670,1,,3,1,0
2,7054,8658268,Southeast,9671,0,,14,1,0
2,7054,8658269,Grand Central,9674,1,,3,1,0
2,7054,8658270,Southeast,9695,0,,14,1,0
2,7054,8658271,Southeast,9697,0,,14,1,0
2,7054,8658272,Grand Central,9698,1,,3,1,0
2,7054,8658273,Southeast,9699,0,,14,1,0
2,7054,8658275,Wassaic,9907,0,,14,1,0
2,7054,8658276,Southeast,9910,1,,3,1,0
2,7054,8658277,Wassaic,9915,0,,14,1,0
2,7054,8658278,Southeast,9918,1,,3,1,0
2,7054,8658279,Wassaic,9923,0,,14,1,0
2,7054,8658280,Southeast,9926,1,,3,1,0
2,7054,8658281,Wassaic,9931,0,,14,1,0
2,7054,8658282,Southeast,9934,1,,3,1,0
2,7054,8658283,Wassaic,9939,0,,14,1,0
2,7054,8658284,Southeast,9942,1,,3,1,0
2,7054,8658285,Wassaic,9947,0,,14,1,0
2,7054,8658286,Southeast,9950,1,,3,1,0
2,7054,8658287,Wassaic,9955,0,,14,1,0
2,7054,8658288,Southeast,9958,1,,3,1,0
2,7054,8658289,Wassaic,9963,0,,14,1,0
2,7054,8658290,Southeast,9966,1,,3,1,0
2,7054,8658291,Southeast,9974,1,,3,1,0
2,7054,8658292,Dover Plains,9995,0,,14,1,0
3,7055,8658405,Grand Central,1211,1,,5,1,1
3,7055,8658406,Grand Central,1221,1,,5,1,1
3,7055,8658407,Grand Central,1225,1,,5,1,1
3,7055,8658408,Grand Central,1229,1,,5,1,1
3,7055,8658409,Grand Central,1231,1,,5,1,1
3,7055,8658410,Grand Central,1233,1,,5,1,1
3,7055,8658411,Grand Central,1237,1,,5,1,1
3,7055,8658412,Grand Central,1239,1,,5,1,0
3,7055,8658413,Grand Central,1241,1,,5,1,0
3,7055,8658414,Harrison,1244,0,,16,1,0
3,7055,8658415,Grand Central,1247,1,,5,1,0
3,7055,8658416,Harrison,1248,0,,16,1,1
3,7055,8658417,Harrison,1254,0,,16,1,1
3,7055,8658418,New Rochelle,1256,0,,16,1,1
3,7055,8658419,Harrison,1260,0,,16,1,1
3,7055,8658420,Harrison,1264,0,,16,1,1
3,7055,8658421,New Rochelle,1268,0,,16,1,1
3,7055,8658422,Harrison,1270,0,,16,1,1
3,7055,8658423,Harrison,1274,0,,16,1,1
3,7055,8658424,Grand Central,1275,1,,5,1,0
3,7055,8658425,Harrison,1278,0,,16,1,1
3,7055,8658426,Grand Central,1279,1,,5,1,0
3,7055,8658428,Grand Central,1299,1,,5,1,0
3,7055,8658429,Stamford,1300,0,,16,1,0
3,7055,8658430,Grand Central,1301,1,,5,1,1
3,7055,8658431,Stamford,1302,0,,16,1,0
3,7055,8658432,Grand Central,1303,1,,5,1,1
3,7055,8658433,Stamford,1304,0,,16,1,0
3,7055,8658434,Grand Central,1305,1,,5,1,1
3,7055,8658435,Stamford,1306,0,,16,1,1
3,7055,8658436,Grand Central,1307,1,,5,1,1
3,7055,8658437,Stamford,1308,0,,16,1,1
3,7055,8658438,Grand Central,1309,1,,5,1,1
3,7055,8658439,Stamford,1310,0,,16,1,1
3,7055,8658440,Grand Central,1311,1,,5,1,1
3,7055,8658441,Stamford,1312,0,,16,1,1
