stop_id,stop_name,stop_lat,stop_lon
100849,E FORDHAM RD/VALENTINE AV,40.862346,-73.896016
100850,E FORDHAM RD/E 190 ST,40.862426,-73.897854
100851,E FORDHAM RD/JEROME AV,40.862689,-73.900802
100854,W FORDHAM RD/SEDGWICK AV,40.862829,-73.908448
100860,CITY ISLAND AV/ROCHELLE ST,40.839060,-73.783366
100861,CITY ISLAND AV/PILOT ST,40.841152,-73.784108
100862,CITY ISLAND AV/PELL PL,40.842847,-73.784746
100863,CITY ISLAND AV/WINTERS ST,40.844080,-73.785197
100864,CITY ISLAND AV/SCHOFIELD ST,40.845445,-73.785713
100865,CITY ISLAND AV/FORDHAM ST,40.847530,-73.786495
100866,CITY ISLAND AV/DITMARS ST,40.849640,-73.787283
100867,CITY ISLAND AV/BEACH ST,40.852272,-73.789140
100868,CITY ISLAND AV/CROSS ST,40.853373,-73.789970
100869,CITY ISLAND AV/KILROE ST,40.854507,-73.790822
100870,CITY ISLAND RD/CITY ISLAND CIR,40.860528,-73.801335
100876,ELTON AV/E 161 ST,40.823758,-73.911987
100883,JEROME AV/W 161 ST,40.829981,-73.930187
100884,OGDEN AV/W 162 ST,40.831913,-73.929871
100893,OGDEN AV/W 164 ST,40.833175,-73.929151
100894,OGDEN AV/W 165 ST,40.834665,-73.928307
100895,OGDEN AV/W 166 ST,40.835862,-73.927637
100896,OGDEN AV/W 167 ST,40.837395,-73.926757
100897,OGDEN AV/W 168 ST,40.838786,-73.925935
100922,OGDEN AV/W 168 ST,40.838216,-73.926456
100923,OGDEN AV/W 167 ST,40.836496,-73.927472
100924,OGDEN AV/W 166 ST,40.835332,-73.928140
100925,OGDEN AV/W 165 ST,40.834183,-73.928763
100926,OGDEN AV/W 164 ST,40.832641,-73.929628
100927,OGDEN AV/W 162 ST,40.831732,-73.930142
100946,WESTCHESTER AV/MIDDLETOWN RD,40.843758,-73.836358
100947,WESTCHESTER AV/ROBERTS AV,40.845430,-73.834230
100948,WESTCHESTER AV/CROSBY AV,40.846829,-73.832468
100949,WESTCHESTER AV/MAHAN AV,40.849025,-73.830544
100950,WESTCHESTER AV/WILKINSON AV,40.851708,-73.829539
100956,COUNTRY CLUB RD/KEARNEY AV,40.842489,-73.824756
100960,CAMPBELL DR/STADIUM AV,40.837910,-73.818838
100961,CAMPBELL DR/AGAR PL,40.839129,-73.817273
100962,CAMPBELL DR/COUNTRY CLUB RD,40.841062,-73.817857
100963,COUNTRY CLUB RD/REED PL,40.841059,-73.819071
100965,RADIO DR/LUCERNE ST,40.843131,-73.817143
100966,RADIO DR/GRISWOLD AV,40.843952,-73.819378
100967,RESEARCH AV/AMPERE AV,40.846067,-73.819252
100973,SPENCER DR/STADIUM AV,40.842527,-73.820571
100974,COUNTRY CLUB RD/LOHENGRIN PL,40.840848,-73.821179
100977,COUNTRY CLUB RD/MC DONOUGH PL,40.842745,-73.825073
100981,WESTCHESTER AV/WILKINSON AV,40.851299,-73.829945
100982,WESTCHESTER AV/ST THERESA AV,40.849330,-73.830543
100983,WESTCHESTER AV/BUHRE AV,40.847094,-73.832252
100984,WESTCHESTER AV/ROBERTS AV,40.845557,-73.834185
100985,WESTCHESTER AV/MULFORD AV,40.844573,-73.835467
101014,WILLIS AV/E 138 ST,40.808930,-73.922855
101015,WILLIS AV/E 140 ST,40.810634,-73.921632
101016,WILLIS AV/E 142 ST,40.811874,-73.920727
101017,WILLIS AV/E 144 ST,40.813111,-73.919823
101018,WILLIS AV/E 146 ST,40.814368,-73.918968
101020,3 AV/E 152 ST,40.817711,-73.915250
101021,3 AV/E 153 ST,40.818712,-73.914144
101023,3 AV/E 158 ST,40.821732,-73.911885
101027,3 AV/E 166 ST,40.828592,-73.906796
101028,3 AV/E 168 ST,40.831331,-73.905596
101029,3 AV/E 169 ST,40.833076,-73.904686
101030,3 AV/ST PAULS PL,40.836219,-73.902564
101034,3 AV/E 175 ST,40.844489,-73.897255
101036,3 AV/E 180 ST,40.850925,-73.893834
101038,3 AV/E 187 ST,40.857203,-73.890991
101047,3 AV/E 183 ST,40.853907,-73.891224
101053,3 AV/E 172 ST,40.839423,-73.900416
101055,3 AV/ST PAULS PL,40.835687,-73.903194
101057,3 AV/E 168 ST,40.830768,-73.906088
101058,3 AV/E 166 ST,40.827511,-73.907451
101059,3 AV/E 163 ST,40.823866,-73.908942
101060,3 AV/E 161 ST,40.822613,-73.909837
101061,3 AV/E 158 ST,40.821236,-73.912453
101062,3 AV/E 156 ST,40.819905,-73.913351
101063,3 AV/E 154 ST,40.818704,-73.914396
101066,3 AV/E 150 ST,40.816142,-73.917547
101067,WILLIS AV/E 148 ST,40.815225,-73.918511
101069,WILLIS AV/E 144 ST,40.812711,-73.920405
101074,E 138 ST/3 AV,40.810945,-73.926956
101137,BAINBRIDGE AV/E 212 ST,40.883777,-73.877631
101138,BAINBRIDGE AV/JEROME AV,40.886792,-73.877784
101139,E 233 ST/VAN CORTLANDT PK E,40.895439,-73.877053
101140,E 233 ST/NAPIER AV,40.895680,-73.874901
101141,E 233 ST/ONEIDA AV,40.896186,-73.872517
101142,E 233 ST/KEPLER AV,40.896590,-73.870592
101146,WEBSTER AV/NEREID AV,40.900897,-73.861513
101147,NEREID AV/CARPENTER AV,40.899354,-73.856861
101148,NEREID AV/WHITE PLAINS RD,40.898440,-73.854552
101149,NEREID AV/BYRON AV,40.897757,-73.852785
101150,NEREID AV/BRUNER AV,40.898475,-73.849271
101152,BAYCHESTER AV/PITMAN AV,40.896328,-73.845091
101153,BAYCHESTER AV/EDENWALD AV,40.892974,-73.843749
101154,E 233 ST/BAYCHESTER AV,40.888451,-73.841455
101155,E 233 ST/MURDOCK AV,40.888592,-73.838741
101156,E 233 ST/SETON AV,40.888976,-73.836006
101157,E 233 ST/SECOR AV,40.889132,-73.831801
101158,DYRE AV/LIGHT ST,40.887890,-73.831353
101159,DYRE AV/BOSTON RD,40.884825,-73.831490
101160,BOSTON RD/CONNER ST,40.885811,-73.828096
101161,MC OWEN AV/BOSTON RD,40.889269,-73.820322
101162,HOLLERS AV/ROPES AV,40.888055,-73.817920
101163,ROPES AV/BOSTON RD,40.889844,-73.819521
101164,NEREID AV/MURDOCK AV,40.899847,-73.843035
101165,NEREID AV/MUNDY LA,40.900482,-73.840125
101166,MUNDY LA/PITMAN AV,40.897981,-73.839679
101167,ROPES AV/BOSTON RD,40.889970,-73.819647
101169,DYRE AV/BOSTON RD,40.885069,-73.831237
101170,DYRE AV/LIGHT ST,40.888242,-73.831214
101171,E 233 ST/DYRE AV,40.889262,-73.831731
101172,E 233 ST/HARPER AV,40.889374,-73.833522
101173,E 233 ST/SETON AV,40.888887,-73.836864
101174,E 233 ST/MURDOCK AV,40.888787,-73.839695
101175,BAYCHESTER AV/E 233 ST,40.888826,-73.841976
101176,BAYCHESTER AV/EDENWALD AV,40.893232,-73.843722
101177,BAYCHESTER AV/PITMAN AV,40.896567,-73.844945
101178,SANFORD BL/S 11 AV,40.897937,-73.839093
101179,NEREID AV/SETON AV,40.900410,-73.840943
101180,NEREID AV/MURDOCK AV,40.899812,-73.843671
101181,NEREID AV/BAYCHESTER AV,40.899209,-73.846570
101182,NEREID AV/BRUNER AV,40.898445,-73.850030
101183,NEREID AV/BYRON AV,40.897927,-73.852394
101184,NEREID AV/WHITE PLAINS RD,40.898456,-73.854085
101185,NEREID AV/CARPENTER AV,40.899725,-73.857316
101186,WEBSTER AV/E 240 ST,40.900752,-73.861803
101187,WEBSTER AV/E 235 ST,40.897767,-73.862641
101188,WEBSTER AV/E 233 ST,40.895553,-73.863604
101189,E 233 ST/KATONAH AV,40.896122,-73.866783
101190,E 233 ST/KEPLER AV,40.896662,-73.870394
101191,E 233 ST/ONEIDA AV,40.896201,-73.872809
101192,E 233 ST/NAPIER AV,40.895739,-73.875215
101193,BAINBRIDGE AV/JEROME AV,40.886637,-73.877852
101194,BAINBRIDGE AV/E 212 ST,40.883145,-73.877844
101201,E 134 ST/WILLOW AV,40.801674,-73.913082
101207,PROSPECT AV/E 149 ST,40.812625,-73.904300
101208,PROSPECT AV/KELLY ST,40.815141,-73.903408
101209,PROSPECT AV/E 156 ST,40.817602,-73.902364
101210,PROSPECT AV/WESTCHESTER AV,40.820222,-73.901265
101211,PROSPECT AV/E 163 ST,40.822417,-73.900358
101212,PROSPECT AV/E 165 ST,40.823934,-73.899728
101213,PROSPECT AV/E 166 ST,40.825558,-73.899049
101214,PROSPECT AV/HOME ST,40.828223,-73.897943
101215,PROSPECT AV/E 169 ST,40.829682,-73.897330
101216,PROSPECT AV/RITTER PL,40.831304,-73.896717
101217,PROSPECT AV/BOSTON RD,40.833425,-73.896262
101218,CROTONA AV/CLAREMONT PY,40.836410,-73.897722
101219,CROTONA AV/E 175 ST,40.843059,-73.893135
101222,CROTONA AV/E 179 ST,40.847019,-73.889674
101223,CROTONA AV/E 180 ST,40.847998,-73.888859
101224,CROTONA AV/E 182 ST,40.850181,-73.886480
101225,CROTONA AV/E 183 ST,40.852023,-73.884493
101226,CROTONA AV/E 187 ST,40.854190,-73.883397
101227,CROTONA AV/E FORDHAM RD,40.857189,-73.881892
101231,3 AV/E FORDHAM RD,40.860603,-73.890699
101236,CROTONA AV/E 189 ST,40.855825,-73.882751
101237,CROTONA AV/E 187 ST,40.853612,-73.883865
101238,CROTONA AV/E 183 ST,40.851521,-73.885057
101239,CROTONA AV/E 182 ST,40.850101,-73.886813
101240,CROTONA AV/E 180 ST,40.848264,-73.888822
101241,CROTONA AV/E 179 ST,40.846547,-73.890271
101244,CROTONA AV/E 175 ST,40.842492,-73.893908
101245,CROTONA AV/CLAREMONT PY,40.836561,-73.897783
101246,PROSPECT AV/BOSTON RD,40.833615,-73.896504
101247,PROSPECT AV/RITTER PL,40.830697,-73.897099
101248,PROSPECT AV/E 169 ST,40.829276,-73.897739
101249,PROSPECT AV/HOME ST,40.827551,-73.898472
101250,PROSPECT AV/E 166 ST,40.825398,-73.899317
101251,PROSPECT AV/E 165 ST,40.823776,-73.899986
101252,PROSPECT AV/E 163 ST,40.821760,-73.900835
101253,PROSPECT AV/WESTCHESTER AV,40.819894,-73.901588
101254,PROSPECT AV/E 156 ST,40.817060,-73.902782
101255,PROSPECT AV/E 152 ST,40.814820,-73.903621
101256,PROSPECT AV/E 149 ST,40.812347,-73.904480
101262,E 135 ST/CYPRESS AV,40.803722,-73.915621
101274,W TREMONT AV/MONTGOMERY AV,40.851870,-73.916638
101275,MACOMBS RD/NELSON AV,40.848384,-73.916285
101276,MACOMBS RD/FEATHERBED LA,40.845489,-73.917228
101277,MACOMBS RD/GOBLE PL,40.844287,-73.917598
101278,MACOMBS RD/INWOOD AV,40.841924,-73.918071
101282,E 170 ST/SHERIDAN AV,40.838547,-73.912802
101285,INWOOD AV/MACOMBS RD,40.841671,-73.918042
101286,MACOMBS RD/GOBLE PL,40.844479,-73.917392
101287,MACOMBS RD/GRAND AV,40.846369,-73.916782
101288,MACOMBS RD/W 176 ST,40.849149,-73.916029
101289,W TREMONT AV/UNIVERSITY AV,40.850906,-73.915779
101290,W TREMONT AV/LORING PL S,40.852034,-73.916808
101292,UNDERCLIFF AV/SEDGWICK AV,40.852340,-73.919447
101294,UNDERCLIFF AV/W 174 ST,40.847579,-73.923251
101295,UNDERCLIFF AV/W 172 ST,40.845071,-73.924631
101297,SEDGWICK AV/W 172 ST,40.845853,-73.925304
101306,E 149 ST/EXTERIOR ST,40.819235,-73.930052
101307,E 149 ST/GRAND CONCOURSE,40.818377,-73.926861
101309,E 149 ST/MORRIS AV,40.817178,-73.922383
101310,E 149 ST/COURTLANDT AV,40.816542,-73.919789
101312,E 149 ST/BROOK AV,40.814716,-73.914604
101313,E 149 ST/ST ANN'S AV,40.814223,-73.912863
101314,E 149 ST/TRINITY AV,40.813420,-73.910157
101315,E 149 ST/JACKSON AV,40.813105,-73.908684
101316,E 149 ST/WALES AV,40.812779,-73.907136
101318,SOUTHERN BL/E 149 ST,40.812179,-73.903625
101319,SOUTHERN BL/LEGGETT AV,40.813712,-73.898760
101320,SOUTHERN BL/E 156 ST,40.815124,-73.897299
101321,SOUTHERN BL/LONGWOOD AV,40.816536,-73.895833
101322,SOUTHERN BL/TIFFANY ST,40.818544,-73.893764
101324,SOUTHERN BL/ALDUS ST,40.823173,-73.891755
101327,SOUTHERN BL/HOME ST,40.828470,-73.891880
101328,SOUTHERN BL/FREEMAN ST,40.829968,-73.891808
101329,SOUTHERN BL/JENNINGS ST,40.832286,-73.890706
101330,SOUTHERN BL/E 172 ST,40.833943,-73.889728
101331,SOUTHERN BL/E 173 ST,40.835600,-73.888753
101332,SOUTHERN BL/BOSTON RD,40.837200,-73.887750
101335,SOUTHERN BL/E TREMONT AV,40.843057,-73.885462
101337,SOUTHERN BL/E 180 ST,40.845823,-73.884446
101347,SOUTHERN BL/E 180 ST,40.846138,-73.884499
101348,SOUTHERN BL/E 179 ST,40.844472,-73.885366
101352,SOUTHERN BL/E 174 ST,40.837467,-73.887719
101353,SOUTHERN BL/E 173 ST,40.835822,-73.888749
101354,SOUTHERN BL/E 172 ST,40.834168,-73.889764
101355,SOUTHERN BL/JENNINGS ST,40.832528,-73.890724
101356,SOUTHERN BL/FREEMAN ST,40.830102,-73.891908
101357,SOUTHERN BL/HOME ST,40.828630,-73.891960
101358,SOUTHERN BL/E 167 ST,40.826905,-73.891991
101359,SOUTHERN BL/WESTCHESTER AV,40.824545,-73.891857
101360,SOUTHERN BL/ALDUS ST,40.822869,-73.891817
101362,SOUTHERN BL/TIFFANY ST,40.818478,-73.894129
101363,SOUTHERN BL/LONGWOOD AV,40.816076,-73.896607
101364,SOUTHERN BL/E 156 ST,40.814710,-73.898025
101365,SOUTHERN BL/LEGGETT AV,40.813438,-73.899826
101366,E 149 ST/SOUTHERN BL,40.812273,-73.903972
101367,E 149 ST/PROSPECT AV,40.812435,-73.905124
101368,E 149 ST/TINTON AV,40.812659,-73.906146
101369,E 149 ST/CONCORD AV,40.813155,-73.908550
101370,E 149 ST/TRINITY AV,40.813559,-73.910473
101372,E 149 ST/BROOK AV,40.815166,-73.915301
101374,E 149 ST/COURTLANDT AV,40.816745,-73.919846
101375,E 149 ST/MORRIS AV,40.817533,-73.923013
101377,E 149 ST/GRAND CONCOURSE,40.818589,-73.927078
101378,E 149 ST/GERARD AV,40.819092,-73.929075
101389,3 AV/E 140 ST,40.812096,-73.925062
101401,3 AV/E 163 ST,40.824381,-73.908417
101402,BOSTON RD/E 166 ST,40.827328,-73.904705
101403,BOSTON RD/HOME ST,40.828768,-73.903048
101405,BOSTON RD/E 169 ST,40.831323,-73.899774
101406,BOSTON RD/PROSPECT AV,40.833606,-73.895962
101407,BOSTON RD/LOUIS NINE BL,40.835052,-73.893891
101408,BOSTON RD/SEABURY PL,40.835810,-73.890386
101409,BOSTON RD/SOUTHERN BL,40.837001,-73.888300
101410,BOSTON RD/VYSE AV,40.839112,-73.884631
101411,BOSTON RD/E TREMONT AV,40.840056,-73.880442
101413,E TREMONT AV/BRONX PARK AV,40.839881,-73.875736
101414,MORRIS PK AV/E TREMONT AV,40.840129,-73.873289
101415,MORRIS PK AV/ADAMS ST,40.841559,-73.872235
101416,MORRIS PK AV/TAYLOR AV,40.843726,-73.869927
101418,MORRIS PK AV/WHITE PLAINS RD,40.845264,-73.865648
101419,MORRIS PK AV/BARNES AV,40.845995,-73.862168
101420,MORRIS PK AV/BRONXDALE AV,40.846573,-73.859604
101421,MORRIS PK AV/RADCLIFF AV,40.847849,-73.856703
101422,MORRIS PK AV/HONE AV,40.848875,-73.854407
101423,MORRIS PK AV/WILLIAMSBRIDGE RD,40.850196,-73.851501
101424,MORRIS PK AV/SEMINOLE AV,40.851034,-73.848417
101425,MORRIS PK AV/EASTCHESTER RD,40.851068,-73.844607
101426,EASTCHESTER RD/SACKETT AV,40.849106,-73.845175
101435,EASTCHESTER RD/BASSETT AV,40.847799,-73.844723
101437,MORRIS PK AV/EASTCHESTER RD,40.851271,-73.844385
101438,MORRIS PK AV/SEMINOLE AV,40.851130,-73.848050
101440,MORRIS PK AV/HONE AV,40.848722,-73.854977
101441,MORRIS PK AV/RADCLIFF AV,40.847589,-73.857469
101443,MORRIS PK AV/BARNES AV,40.845906,-73.862979
101444,MORRIS PK AV/WHITE PLAINS RD,40.845158,-73.866587
101445,MORRIS PK AV/AMETHYST ST,40.844673,-73.868485
101446,MORRIS PK AV/MELVILLE ST,40.843198,-73.870919
101447,MORRIS PK AV/E 180 ST,40.840766,-73.872911
101448,E TREMONT AV/MORRIS PK AV,40.839878,-73.873986
101452,BOSTON RD/E TREMONT AV F/S,40.840108,-73.880483
101453,BOSTON RD/VYSE AV,40.839528,-73.883665
101455,BOSTON RD/SOUTHERN BL,40.837129,-73.888349
101456,BOSTON RD/E 173 ST,40.836022,-73.890378
101457,BOSTON RD/LOUIS NINE BL,40.834620,-73.894565
101458,BOSTON RD/PROSPECT AV,40.833428,-73.896779
101459,BOSTON RD/E 169 ST,40.830926,-73.900787
101460,BOSTON RD/E 168 ST,40.829374,-73.902632
101461,BOSTON RD/E 166 ST,40.827073,-73.905269
101469,3 AV/E 148 ST,40.815342,-73.919123
101471,3 AV/E 142 ST,40.812883,-73.923880
101472,3 AV/E 138 ST,40.811014,-73.927476
101473,E 136 ST/LINCOLN AV,40.809653,-73.928362
101478,CASTLE HILL AV/NORTON AV,40.814728,-73.846917
101479,CASTLE HILL AV/LACOMBE AV,40.817262,-73.847486
101480,CASTLE HILL AV/RANDALL AV,40.819406,-73.848072
101481,CASTLE HILL AV/SEWARD AV,40.821456,-73.848538
101484,CASTLE HILL AV/QUIMBY AV,40.826079,-73.849609
101485,CASTLE HILL AV/BRUCKNER BL,40.827891,-73.850054
101486,CASTLE HILL AV/WATSON AV,40.829679,-73.850479
101487,CASTLE HILL AV/CROSS BX SVC RD N,40.830822,-73.850723
101488,CASTLE HILL AV/GLEASON AV,40.832242,-73.851000
101489,CASTLE HILL AV/WESTCHESTER AV,40.834551,-73.851652
101490,STARLING AV/PURDY ST,40.836340,-73.853098
101491,STARLING AV/UNIONPORT RD,40.836030,-73.855733
101494,UNIONPORT RD/E TREMONT AV,40.841198,-73.863296
101496,WHITE PLAINS RD/VAN NEST AV,40.844084,-73.865589
101497,WHITE PLAINS RD/MORRIS PK AV,40.845557,-73.866194
101498,WHITE PLAINS RD/RHINELANDER AV,40.847846,-73.866948
101499,WHITE PLAINS RD/BRONXDALE AV,40.851305,-73.867689
101512,RESERVOIR AV/W 195 ST,40.869501,-73.898932
101525,GOULDEN AV/BEDFORD PK BL,40.875294,-73.894407
101530,VALENTINE AV/E 192 ST,40.864178,-73.894444
101540,WHITE PLAINS RD/PELHAM PY,40.856843,-73.867681
101541,BRONX PARK E/LYDIG AV,40.853934,-73.869387
101542,BRONX PARK E/BRADY AV,40.852495,-73.868869
101543,BRONX PK E/UNIONPORT RD,40.850531,-73.868140
101545,WHITE PLAINS RD/RHINELANDER AV,40.847182,-73.866894
101547,WHITE PLAINS RD/VAN NEST AV,40.843493,-73.865576
101548,UNIONPORT RD/E TREMONT AV,40.840999,-73.863405
101551,UNIONPORT RD/STARLING AV,40.836000,-73.856170
101552,STARLING AV/PURDY ST,40.836224,-73.852783
101553,CASTLE HILL AV/WESTCHESTER AV,40.833834,-73.851581
101554,CASTLE HILL AV/GLEASON AV,40.831602,-73.851029
101555,CASTLE HILL AV/CROSS BX SVC RD N,40.829964,-73.850634
101556,CASTLE HILL AV/CHATTERTON AV,40.828016,-73.850206
101557,CASTLE HILL AV/BRUCKNER BL,40.826582,-73.849847
101560,CASTLE HILL AV/VIRGIL PL,40.822190,-73.848832
101561,CASTLE HILL AV/SEWARD AV,40.820786,-73.848494
101562,CASTLE HILL AV/RANDALL AV,40.818611,-73.848003
101563,CASTLE HILL AV/LACOMBE AV,40.817004,-73.847699
101564,CASTLE HILL AV/NORTON AV,40.814484,-73.847095
101687,JEROME AV/E 196 ST,40.869163,-73.896059
101688,JEROME AV/MORRIS AV,40.870974,-73.893892
101691,BEDFORD PK BL/GRAND CONCOURSE,40.871659,-73.887532
101692,BEDFORD PK BL/BAINBRIDGE AV,40.869884,-73.885322
101693,BEDFORD PK BL/MARION AV,40.868327,-73.884641
101694,BEDFORD PK BL/WEBSTER AV,40.866887,-73.883398
101695,KAZIMIROFF/BOTANICAL GARDENS E,40.866662,-73.880985
101696,ALLERTON AV/BRONX PK E,40.865322,-73.869932
101697,ALLERTON AV/WHITE PLAINS RD,40.865351,-73.866870
101698,ALLERTON AV/HOLLAND AV,40.865385,-73.864990
101699,ALLERTON AV/BARNES AV,40.865424,-73.863077
101700,ALLERTON AV/BRONXWOOD AV,40.865455,-73.861768
101702,ALLERTON AV/HONE AV,40.865373,-73.857310
101703,ALLERTON AV/LACONIA AV,40.865364,-73.855326
101704,ALLERTON AV/HERING AV,40.865305,-73.853417
101705,ALLERTON AV/PEARSALL AV,40.865270,-73.851533
101706,ALLERTON AV/WILSON AV,40.865256,-73.848802
101707,ALLERTON AV/FISH AV,40.865250,-73.847326
101708,ALLERTON AV/MORGAN AV,40.865206,-73.845418
101709,ALLERTON AV/EASTCHESTER RD,40.865122,-73.843544
101710,ALLERTON AV/WOODHULL AV,40.865117,-73.841253
101711,ALLERTON AV/WESTERVELT AV,40.865048,-73.839404
101712,ALLERTON AV/LODOVICK AV,40.865011,-73.837152
101713,BARTOW AV/GUNTHER AV,40.866986,-73.837144
101714,BARTOW AV/ELY AV,40.867880,-73.834403
101715,BARTOW AV/EDSON AV,40.868251,-73.832970
101716,BAYCHESTER AV/ALDRICH ST,40.870653,-73.832575
101717,BAYCHESTER AV/DONIZETTI PL,40.876369,-73.833678
101718,BAYCHESTER AV/DARROW PL,40.878523,-73.832844
101719,DREISER LOOP/CO-OP CITY BL,40.877870,-73.829667
101721,DREISER LOOP/DEBS PL,40.876987,-73.828071
101722,DREISER LOOP/CO-OP CITY BL,40.878340,-73.828057
101723,CO-OP CITY BL/CARVER LOOP #2,40.879403,-73.824941
101724,CO-OP CITY BL/BELLAMY LOOP N,40.873809,-73.824572
101725,CO-OP CITY BL/BELLAMY LOOP S,40.871926,-73.824762
101726,ASCH LOOP/CO-OP CITY BL,40.870598,-73.826230
101727,ASCH LOOP/ALCOTT PL,40.871472,-73.830409
101728,ASCH LOOP/BARTOW AV,40.869291,-73.830611
101729,HUTCHINSON RVR PKY/EINSTEIN LOOP N,40.865445,-73.823763
101730,HUTCHINSON RVR PKY/EINSTEIN LOOP S,40.864524,-73.824593
101731,HUNTER AV/BOLLER AV,40.862332,-73.825571
101732,ERSKINE PL/EARHART LA,40.860826,-73.822669
101734,EARHART LA/ERSKINE PL,40.861114,-73.822549
101735,HUNTER AV/EARHART LA,40.861998,-73.824444
101737,HUTCHINSON RVR PY E/EINSTEIN LOOP S,40.865014,-73.823880
101738,HUTCHINSON RVR PY E/EINSTEIN LOOP N,40.866014,-73.822984
101739,BARTOW AV/CO-OP CITY BL,40.869598,-73.828714
101740,ASCH LOOP/BARTOW AV,40.869391,-73.830561
101742,ASCH LOOP/CO-OP CITY BL,40.870438,-73.826121
101743,CO-OP CITY BL/BELLAMY LOOP N,40.874344,-73.824318
101744,CO-OP CITY BL/PEARTREE AV,40.879940,-73.823842
101745,CO-OP CITY BL/CARVER LOOP  #1,40.879271,-73.825859
101746,DREISER LOOP/CO-OP CITY BL,40.878033,-73.828228
101747,DREISER LOOP/DEBS PL,40.876768,-73.828427
101749,DREISER LOOP/CO-OP CITY BL,40.878092,-73.829435
101750,BAYCHESTER AV/DARROW PL,40.878629,-73.833054
101751,BAYCHESTER AV/DONIZETTI PL,40.876299,-73.833911
101752,BAYCHESTER AV/ALDRICH ST,40.869901,-73.832508
101754,BARTOW AV/BRUNNER AV,40.867487,-73.835816
101755,GUNTHER AV/BARTOW AV,40.866525,-73.837151
101756,ALLERTON AV/WESTERVELT AV,40.865177,-73.839927
101757,ALLERTON AV/EASTCHESTER RD,40.865249,-73.843225
101758,ALLERTON AV/MORGAN AV,40.865275,-73.845204
101759,ALLERTON AV/FISH AV,40.865312,-73.847149
101760,ALLERTON AV/WILSON AV,40.865403,-73.848955
101761,ALLERTON AV/PEARSALL AV,40.865424,-73.851827
101762,ALLERTON AV/HERING AV,40.865463,-73.854247
101763,ALLERTON AV/LACONIA AV,40.865536,-73.856258
101764,ALLERTON AV/HONE AV,40.865540,-73.858172
101765,ALLERTON AV/WILLIAMSBRIDGE RD,40.865566,-73.860240
101766,ALLERTON AV/BOSTON RD,40.865584,-73.861939
101767,ALLERTON AV/MATTHEWS AV,40.865554,-73.862986
101768,ALLERTON AV/HOLLAND AV,40.865501,-73.865827
101769,ALLERTON AV/WHITE PLAINS RD,40.865506,-73.867871
101770,ALLERTON AV/BARKER AV,40.865457,-73.869611
101771,KAZIMIROFF BL/BOTANICAL GARDENS,40.866880,-73.880788
101772,BEDFORD PK BL/WEBSTER AV,40.867870,-73.884020
101773,BEDFORD PK BL/MARION AV,40.869079,-73.884712
101774,BEDFORD PK BL/BRIGGS AV,40.870705,-73.886044
101779,JEROME AV/MORRIS AV,40.871238,-73.893480
101780,JEROME AV/E 196 ST,40.869346,-73.896007
101781,JEROME AV/W KINGSBRIDGE RD,40.867595,-73.897384
101784,W FARMS RD/WESTCHESTER AV,40.824973,-73.891436
101794,MORRISON AV/WESTCHESTER AV,40.829097,-73.874570
101795,MORRISON AV/WATSON AV,40.826763,-73.874022
101796,WATSON AV/SOUNDVIEW AV,40.826922,-73.871366
101797,WATSON AV/CROES AV,40.827146,-73.869681
101798,ROSEDALE AV/1055 ROSEDALE AV,40.826282,-73.868187
101799,ROSEDALE AV/BRUCKNER BL,40.824475,-73.867678
101800,ROSEDALE AV/STORY AV,40.823180,-73.867373
101811,SOUNDVIEW AV/PATTERSON AV,40.813436,-73.857956
101812,SOUNDVIEW AV/OBRIEN AV,40.811422,-73.856175
101813,SOUNDVIEW AV/GILDERSLEEVE AV,40.809388,-73.855424
101814,SOUNDVIEW AV/NEWMAN AV,40.808251,-73.853680
101819,SOUNDVIEW AV/STEPHENS AV,40.807868,-73.852716
101820,SOUNDVIEW AV/GILDERSLEEVE AV,40.809537,-73.855302
101822,SOUNDVIEW AV/PATTERSON AV,40.813647,-73.857877
101833,ROSEDALE AV/STORY AV,40.823446,-73.867159
101834,ROSEDALE AV/BRUCKNER BL,40.824729,-73.867544
101835,ROSEDALE AV/1040 ROSEDALE AV,40.826424,-73.867764
101836,WATSON AV/ROSEDALE AV,40.827433,-73.868709
101837,WATSON AV/CROES AV,40.827185,-73.870545
101838,WATSON AV/METCALF AV,40.827014,-73.871810
101839,MORRISON AV/WATSON AV,40.827024,-73.873844
101840,MORRISON AV/WESTCHESTER AV,40.829402,-73.874506
101861,E GUN HILL RD/TRYON AV,40.880021,-73.876415
101862,E GUN HILL RD/PUTNAM PL,40.879376,-73.875047
101863,E GUN HILL RD/HULL AV,40.878753,-73.873097
101865,E GUN HILL RD/OLINVILLE AV,40.877767,-73.868186
101866,E GUN HILL RD/WHITE PLAINS RD,40.877136,-73.865806
101867,E GUN HILL RD/BARNES AV,40.876006,-73.862295
101868,E GUN HILL RD/BRONXWOOD AV,40.875384,-73.860207
101869,E GUN HILL RD/PAULDING AV,40.874562,-73.857673
101870,E GUN HILL RD/LACONIA AV,40.873725,-73.855000
101871,E GUN HILL RD/HERING AV,40.873109,-73.853148
101872,E GUN HILL RD/PEARSALL AV,40.872503,-73.851272
101873,E GUN HILL RD/BURKE AV,40.871794,-73.849000
101874,E GUN HILL RD/YOUNG AV,40.871108,-73.847536
101875,E GUN HILL RD/DEWITT PL,40.869944,-73.845334
101876,E GUN HILL RD/EASTCHESTER RD,40.868531,-73.842619
