route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
BX7,KB_E0-Weekday-SDon-066000_BX7_16,KB_E0-Weekday-SDon,RIVERDALE 263 ST,0,BX070183
BX7,KB_E0-Weekday-SDon-066000_BX7_7,KB_E0-Weekday-SDon,WASHINGTON HEIGHTS 168 ST via BROADWAY,1,BX070170
BX10,KB_E0-Weekday-SDon-066100_BX10_11,KB_E0-Weekday-SDon,RIVERDALE 263 ST,0,BX100186
BX15,KB_E0-Weekday-SDon-066200_BX15_25,KB_E0-Weekday-SDon,149 ST,1,BX150178
BX2,KB_E0-Weekday-SDon-066300_BX1_130,KB_E0-Weekday-SDon,MOTT HAVEN 138 ST via CONCOURSE,1,BX020048
BX13,KB_E0-Weekday-SDon-066400_BX13_205,KB_E0-Weekday-SDon,RIVER AV-149 ST,0,BX130259
BX13,KB_E0-Weekday-SDon-066400_BX13_215,KB_E0-Weekday-SDon,WASHINGTON HEIGHTS G.W. BRIDGE,1,BX130253
BX15,KB_E0-Weekday-SDon-066400_BX15_7,KB_E0-Weekday-SDon,FORDHAM PLZ via 3 AV,0,BX150186
BX2,KB_E0-Weekday-SDon-066400_BX1_118,KB_E0-Weekday-SDon,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,BX020050
BX3,KB_E0-Weekday-SDon-066400_BX3_116,KB_E0-Weekday-SDon,RIVERDALE BWAY-238 ST,0,BX030090
BX15,KB_E0-Weekday-SDon-066500_BX15_21,KB_E0-Weekday-SDon,LIMITED WEST HARLEM 12 AV via 3 AV,1,BX150168
BX15,KB_E0-Weekday-SDon-066500_BX15_24,KB_E0-Weekday-SDon,LIMITED FORDHAM PLZ via 3 AV,0,BX150194
BX18,KB_E0-Weekday-SDon-066500_BX18_1,KB_E0-Weekday-SDon,170 ST CONCOURSE,0,BX180066
BX1,KB_E0-Weekday-SDon-066600_BX1_120,KB_E0-Weekday-SDon,LIMITED RIVERDALE 231 ST via CONCOURSE,0,BX010050
M100,KB_E0-Weekday-SDon-066600_BX20_204,KB_E0-Weekday-SDon,INWOOD 220 ST via AMSTERDAM via BROADWAY,0,M1000085
BX9,KB_E0-Weekday-SDon-066600_BX9_6,KB_E0-Weekday-SDon,WEST FARMS,1,BX090150
BX1,KB_E0-Weekday-SDon-066700_BX2_203,KB_E0-Weekday-SDon,LIMITED MOTT HAVEN 138 ST via CONCOURSE,1,BX010047
BX3,KB_E0-Weekday-SDon-066700_BX3_113,KB_E0-Weekday-SDon,WASHINGTON HEIGHTS G W BRIDGE,1,BX030083
BX9,KB_E0-Weekday-SDon-066700_BX9_3,KB_E0-Weekday-SDon,RIVERDALE 262 ST,0,BX090145
M100,KB_E0-Weekday-SDon-066800_M100_303,KB_E0-Weekday-SDon,E HARLEM 2 AV-127 ST,1,M1000084
BX7,KB_E0-Weekday-SDon-067000_BX7_18,KB_E0-Weekday-SDon,WASHINGTON HEIGHTS 168 ST via BROADWAY,1,BX070170
BX10,KB_E0-Weekday-SDon-067100_BX10_6,KB_E0-Weekday-SDon,NORWOOD 205 ST STA,1,BX100172
BX18,KB_E0-Weekday-SDon-067200_BX18_4,KB_E0-Weekday-SDon,RIVER PARK TOWERS,1,BX180067
BX2,KB_E0-Weekday-SDon-067200_BX1_110,KB_E0-Weekday-SDon,MOTT HAVEN 138 ST via CONCOURSE,1,BX020048
