"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","shape_id"
"9","79AF1DEB","GO501_19_305_METS","Penn Station","","1","BF4A44C1"
"9","79AF1DEB","GO501_19_307_METS","Penn Station","","1","09646F9B"
"9","79AF1DEB","GO501_19_309_METS","Penn Station","","1","09646F9B"
"9","79AF1DEB","GO501_19_311_METS","Penn Station","","1","09646F9B"
"9","D846BF85","GO501_19_313_METS","Penn Station","","1","09646F9B"
"9","D846BF85","GO501_19_315_METS","Penn Station","","1","09646F9B"
"9","DCF700AA","GO501_19_351_METS","Penn Station","","1","09646F9B"
"9","DCF700AA","GO501_19_353_METS","Penn Station","","1","09646F9B"
"9","ED3A3405","GO501_19_354_METS","Great Neck","","0","09646F9B"
"9","DCF700AA","GO501_19_355_METS","Penn Station","","1","09646F9B"
"9","603A38B9","GO501_19_356_METS","Great Neck","","0","09646F9B"
"9","603A38B9","GO501_19_358_METS","Great Neck","","0","09646F9B"
"9","DCF700AA","GO501_19_360_METS","Great Neck","","0","09646F9B"
"9","DCF700AA","GO501_19_362_METS","Great Neck","","0","09646F9B"
"9","DCF700AA","GO501_19_364_METS","Great Neck","","0","09646F9B"
"9","DCF700AA","GO501_19_366_METS","Great Neck","","0","09646F9B"
"9","DCF700AA","GO501_19_368_METS","Great Neck","","0","09646F9B"
"9","DCF700AA","GO501_19_370_METS","Great Neck","","0","09646F9B"
"9","ED3A3405","GO501_19_398_METS","Great Neck","","0","09646F9B"
"9","6424DF19","GO501_19_400_METS","Port Washington","","0","6F8FDD4A"
"9","6424DF19","GO501_19_401_METS","Penn Station","","1","6F8FDD4A"
"9","79AF1DEB","GO501_19_410_METS","Port Washington","","0","6F8FDD4A"
"9","79AF1DEB","GO501_19_412_METS","Port Washington","","0","6F8FDD4A"
"9","D846BF85","GO501_19_414_METS","Port Washington","","0","6F8FDD4A"
"9","D846BF85","GO501_19_416_METS","Port Washington","","0","6F8FDD4A"
"9","792625E6","GO501_19_418_METS","Port Washington","","0","6F8FDD4A"
"9","792625E6","GO501_19_420_METS","Port Washington","","0","6F8FDD4A"
"9","792625E6","GO501_19_422_METS","Port Washington","","0","6F8FDD4A"
"9","79AF1DEB","GO501_19_423_METS","Penn Station","","1","6F8FDD4A"
"9","792625E6","GO501_19_424_METS","Port Washington","","0","6F8FDD4A"
"9","792625E6","GO501_19_426_METS","Port Washington","","0","6F8FDD4A"
"9","792625E6","GO501_19_428_METS","Port Washington","","0","6F8FDD4A"
"9","792625E6","GO501_19_430_METS","Port Washington","","0","6F8FDD4A"
"9","792625E6","GO501_19_432_METS","Port Washington","","0","6F8FDD4A"
"9","792625E6","GO501_19_433_METS","Penn Station","","1","6F8FDD4A"
"9","792625E6","GO501_19_434_METS","Port Washington","","0","6F8FDD4A"
"9","792625E6","GO501_19_435_METS","Penn Station","","1","6F8FDD4A"
"9","792625E6","GO501_19_436_METS","Port Washington","","0","6F8FDD4A"
"9","792625E6","GO501_19_437_METS","Penn Station","","1","6F8FDD4A"
"9","792625E6","GO501_19_438_METS","Port Washington","","0","6F8FDD4A"
"9","792625E6","GO501_19_439_METS","Penn Station","","1","6F8FDD4A"
"9","792625E6","GO501_19_440_METS","Port Washington","","0","6F8FDD4A"
"9","792625E6","GO501_19_441_METS","Penn Station","","1","6F8FDD4A"
"9","603A38B9","GO501_19_442_METS","Port Washington","","0","6F8FDD4A"
"9","792625E6","GO501_19_443_METS","Penn Station","","1","6F8FDD4A"
"9","792625E6","GO501_19_445_METS","Penn Station","","1","6F8FDD4A"
"9","792625E6","GO501_19_447_METS","Penn Station","","1","6F8FDD4A"
"9","792625E6","GO501_19_449_METS","Penn Station","","1","6F8FDD4A"
"9","792625E6","GO501_19_451_METS","Penn Station","","1","6F8FDD4A"
"9","792625E6","GO501_19_453_METS","Penn Station","","1","6F8FDD4A"
"9","792625E6","GO501_19_455_METS","Penn Station","","1","6F8FDD4A"
"9","ED3A3405","GO501_19_456_METS","Port Washington","","0","6F8FDD4A"
"9","603A38B9","GO501_19_457_METS","Penn Station","","1","6F8FDD4A"
"9","603A38B9","GO501_19_459_METS","Penn Station","","1","6F8FDD4A"
"9","603A38B9","GO501_19_461_METS","Penn Station","","1","6F8FDD4A"
"9","DCF700AA","GO501_19_463_METS","Penn Station","","1","6F8FDD4A"
"9","ED3A3405","GO501_19_464_METS","Port Washington","","0","6F8FDD4A"
"9","DCF700AA","GO501_19_465_METS","Penn Station","","1","6F8FDD4A"
"9","ED3A3405","GO501_19_466_METS","Port Washington","","0","6F8FDD4A"
"9","DCF700AA","GO501_19_467_METS","Penn Station","","1","6F8FDD4A"
"9","ED3A3405","GO501_19_468_METS","Port Washington","","0","6F8FDD4A"
"9","DCF700AA","GO501_19_469_METS","Penn Station","","1","6F8FDD4A"
"9","ED3A3405","GO501_19_470_METS","Port Washington","","0","6F8FDD4A"
"9","ED3A3405","GO501_19_471_METS","Penn Station","","1","6F8FDD4A"
"9","ED3A3405","GO501_19_472_METS","Port Washington","","0","6F8FDD4A"
"9","ED3A3405","GO501_19_473_METS","Penn Station","","1","6F8FDD4A"
"9","ED3A3405","GO501_19_474_METS","Port Washington","","0","6F8FDD4A"
"9","ED3A3405","GO501_19_475_METS","Penn Station","","1","6F8FDD4A"
"9","ED3A3405","GO501_19_476_METS","Port Washington","","0","6F8FDD4A"
"9","ED3A3405","GO501_19_477_METS","Penn Station","","1","6F8FDD4A"
"9","ED3A3405","GO501_19_478_METS","Port Washington","","0","6F8FDD4A"
"9","ED3A3405","GO501_19_479_METS","Penn Station","","1","6F8FDD4A"
"9","ED3A3405","GO501_19_480_METS","Port Washington","","0","6F8FDD4A"
"9","ED3A3405","GO501_19_481_METS","Penn Station","","1","6F8FDD4A"
"9","ED3A3405","GO501_19_483_METS","Penn Station","","1","6F8FDD4A"
"9","6424DF19","GO501_19_485_METS","Penn Station","","1","6F8FDD4A"
"9","DCF700AA","GO501_19_3359_METS","Penn Station","","1","09646F9B"
"9","6424DF19","GO501_19_6400_METS","Port Washington","","0","6F8FDD4A"
"9","6424DF19","GO501_19_6401_METS","Penn Station","","1","6F8FDD4A"
"9","7BB4EE55","GO501_19_6420_METS","Port Washington","","0","6F8FDD4A"
"9","7BB4EE55","GO501_19_6422_METS","Port Washington","","0","6F8FDD4A"
"9","7BB4EE55","GO501_19_6423_METS","Penn Station","","1","6F8FDD4A"
"9","7BB4EE55","GO501_19_6424_METS","Port Washington","","0","6F8FDD4A"
"9","7BB4EE55","GO501_19_6425_METS","Penn Station","","1","6F8FDD4A"
"9","7BB4EE55","GO501_19_6426_METS","Port Washington","","0","6F8FDD4A"
