route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
S98,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-046600_S4898_302,LIMITED ST GEORGE via FOREST,0,S980047
S98,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-111100_MISC_497,LIMITED MARINERS HARBOR via FOREST,1,S980044
S48,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-084500_MISC_512,ARLINGTON HOLLAND AV via FOREST,1,S480096
S48,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-084500_MISC_484,ST GEORGE FERRY via FOREST,0,S480097
S48,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-090000_MISC_484,RICHMOND AV,1,S480098
S48,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-027000_S4898_301,ARLINGTON HOLLAND AV via FOREST,1,S480093
S48,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-005000_S4898_301,ST GEORGE FERRY via FOREST,0,S480103
S48,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-017000_S4898_302,ST GEORGE FERRY via FOREST,0,S480103
S48,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-009000_S4898_301,ARLINGTON HOLLAND AV via FOREST,1,S480093
S48,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-011000_MISC_402,ST GEORGE FERRY via FOREST,0,S480103
S48,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-015000_MISC_402,ARLINGTON HOLLAND AV via FOREST,1,S480093
S48,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-021000_S4898_302,ARLINGTON HOLLAND AV via FOREST,1,S480093
S48,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-023000_S4898_301,ST GEORGE FERRY via FOREST,0,S480103
S48,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-002000_MISC_402,ST GEORGE FERRY via FOREST,0,S480103
S98,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-103100_MISC_549,LIMITED RICHMOND AV via FOREST,1,S980045
S98,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-129000_MISC_535,LIMITED MARINERS HARBOR via FOREST,1,S980044
S98,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-121000_MISC_535,LIMITED MARINERS HARBOR via FOREST,1,S980044
S98,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-126000_MISC_534,LIMITED MARINERS HARBOR via FOREST,1,S980044
S48,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-105000_MISC_533,ST GEORGE FERRY via FOREST,0,S480103
S48,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-033700_MISC_441,ST GEORGE FERRY via FOREST,0,S480103
S48,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-060500_MISC_476,ST GEORGE FERRY via FOREST,0,S480103
S48,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-054100_MISC_421,ST GEORGE FERRY via FOREST,0,S480103
S48,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-121600_MISC_563,ARLINGTON HOLLAND AV via FOREST,1,S480093
S48,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-041800_S4898_305,ST GEORGE FERRY via FOREST,0,S480103
S48,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-129600_MISC_563,ARLINGTON HOLLAND AV via FOREST,1,S480093
S48,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-055100_MISC_470,ST GEORGE FERRY via FOREST,0,S480103
S48,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-035100_MISC_451,ST GEORGE FERRY via FOREST,0,S480103
S48,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-036300_MISC_458,ST GEORGE FERRY via FOREST,0,S480103
S48,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-031700_S4898_304,ST GEORGE FERRY via FOREST,0,S480103
S98,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-099100_MISC_447,LIMITED MARINERS HARBOR via FOREST,1,S980044
S98,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-109600_S4898_306,LIMITED MARINERS HARBOR via FOREST,1,S980044
S98,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-121100_MISC_545,LIMITED MARINERS HARBOR via FOREST,1,S980044
S48,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-030500_S4898_303,ST GEORGE FERRY via FOREST,0,S480103
S48,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-095000_MISC_570,ST GEORGE FERRY via FOREST,0,S480103
S98,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-037300_S4898_303,LIMITED ST GEORGE via FOREST,0,S980047
S98,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-043000_MISC_504,LIMITED ST GEORGE via FOREST,0,S980047
S98,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-049000_S4898_305,LIMITED ST GEORGE via FOREST,0,S980047
S98,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-047800_S4898_301,LIMITED ST GEORGE via FOREST,0,S980047
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-035500_S54_302,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-037500_S54_301,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-039000_S54_304,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-040500_S54_303,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-041700_MISC_484,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-042900_S54_305,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-045500_MISC_489,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-048000_S54_306,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-051000_S54_307,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-054000_MISC_484,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-057000_MISC_418,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-060000_S54_303,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-063000_S54_307,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-066000_S54_301,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-069000_MISC_418,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-072000_S54_303,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-075000_MISC_516,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-078000_S54_302,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-081000_S54_308,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-084000_S54_304,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-087000_S54_309,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-094500_S54_306,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-092500_S54_302,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-096500_S54_310,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-100500_S54_307,W NEW BRIGHTON RICHMOND TERR,0,S540136
