service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
BFA18GEN-M086-Weekday-00,1,1,1,1,1,0,0,20181105,20190412
BFA18GEN-M086-Weekday-00-0111100,0,1,1,1,1,0,0,20181105,20190412
BFA18GEN-N091-Weekday-00,1,1,1,1,1,0,0,20181105,20190412
BFA18GEN-Q061-Weekday-00,1,1,1,1,1,0,0,20181105,20190412
BFA18GEN-R087-Weekday-00,1,1,1,1,1,0,0,20181105,20190412
SIR-FA2017-SI017-Weekday-08,1,1,1,1,1,0,0,20181105,20190503
AFA18GEN-1038-Saturday-00,0,0,0,0,0,1,0,20181110,20190413
AFA18GEN-2042-Saturday-00,0,0,0,0,0,1,0,20181110,20190413
AFA18GEN-3039-Saturday-00,0,0,0,0,0,1,0,20181110,20190413
AFA18GEN-4043-Saturday-00,0,0,0,0,0,1,0,20181110,20190413
AFA18GEN-5043-Saturday-00,0,0,0,0,0,1,0,20181110,20190413
AFA18GEN-6033-Saturday-00,0,0,0,0,0,1,0,20181110,20190413
AFA18GEN-7023-Saturday-00,0,0,0,0,0,1,0,20181110,20190413
BFA18GEN-A044-Saturday-00,0,0,0,0,0,1,0,20181110,20190413
BFA18GEN-C024-Saturday-00,0,0,0,0,0,1,0,20181110,20190413
BFA18GEN-D037-Saturday-00,0,0,0,0,0,1,0,20181110,20190413
BFA18GEN-E039-Saturday-00,0,0,0,0,0,1,0,20181110,20190413
BFA18GEN-F044-Saturday-00,0,0,0,0,0,1,0,20181110,20190413
BFA18GEN-FS011-Saturday-00,0,0,0,0,0,1,0,20181110,20190413
BFA18GEN-G033-Saturday-00,0,0,0,0,0,1,0,20181110,20190413
AFA18GEN-GS010-Saturday-00,0,0,0,0,0,1,0,20181110,20190413
BFA18GEN-H024-Saturday-00,0,0,0,0,0,1,0,20181110,20190413
BFA18GEN-J032-Saturday-00,0,0,0,0,0,1,0,20181110,20190413
BFA18GEN-L022-Saturday-00,0,0,0,0,0,1,0,20181110,20190413
BFA18GEN-M024-Saturday-00,0,0,0,0,0,1,0,20181110,20190413
BFA18GEN-N054-Saturday-00,0,0,0,0,0,1,0,20181110,20190413
BFA18GEN-Q020-Saturday-00,0,0,0,0,0,1,0,20181110,20190413
BFA18GEN-R050-Saturday-00,0,0,0,0,0,1,0,20181110,20190413
SIR-FA2018-SI017-Saturday-00,0,0,0,0,0,1,0,20181110,20190504
