shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
Q010002,40.726142,-73.726329,320008
Q010002,40.726024,-73.725999,320009
Q010002,40.726024,-73.725999,330001
Q010002,40.725802,-73.725379,330002
Q010002,40.725732,-73.725199,330003
Q010002,40.725699,-73.725134,330004
Q010027,40.707930,-73.795743,10001
Q010027,40.707923,-73.795762,10002
Q010027,40.707722,-73.796309,10003
Q010027,40.708342,-73.796719,10004
Q010027,40.708592,-73.796889,10005
Q010027,40.709122,-73.797221,10006
Q010027,40.709122,-73.797221,20001
Q010027,40.709262,-73.797309,20002
Q010027,40.709382,-73.796859,20003
Q010027,40.709512,-73.796399,20004
Q010027,40.709742,-73.795559,20005
Q010027,40.709872,-73.795139,20006
Q010027,40.709992,-73.794749,20007
Q010027,40.710102,-73.794459,20008
Q010027,40.710309,-73.793976,20009
Q010027,40.710309,-73.793976,30001
Q010027,40.710342,-73.793899,30002
Q010027,40.710512,-73.793479,30003
Q010027,40.710702,-73.793039,30004
Q010027,40.710932,-73.792429,30005
Q010027,40.711072,-73.792039,30006
Q010027,40.711442,-73.791019,30007
Q010027,40.711479,-73.790909,30008
Q010027,40.711479,-73.790909,40001
Q010027,40.711712,-73.790229,40002
Q010027,40.711852,-73.789799,40003
Q010027,40.711982,-73.789399,40004
Q010027,40.712012,-73.789299,40005
Q010027,40.712042,-73.789159,40006
Q010027,40.712062,-73.788989,40007
Q010027,40.712052,-73.788779,40008
Q010027,40.712022,-73.788639,40009
Q010027,40.711982,-73.788449,40010
Q010027,40.711912,-73.788269,40011
Q010027,40.711842,-73.788099,40012
Q010027,40.711812,-73.788009,40013
Q010027,40.711792,-73.787889,40014
Q010027,40.711772,-73.787639,40015
Q010027,40.711782,-73.787369,40016
Q010027,40.711812,-73.787189,40017
Q010027,40.711862,-73.786989,40018
Q010027,40.712003,-73.786408,40019
Q010027,40.712003,-73.786408,50001
Q010027,40.712062,-73.786169,50002
Q010027,40.712272,-73.785339,50003
Q010027,40.712482,-73.784469,50004
Q010027,40.712682,-73.783559,50005
Q010027,40.712832,-73.783009,50006
Q010027,40.712922,-73.782669,50007
Q010027,40.712982,-73.782439,50008
Q010027,40.713022,-73.782289,50009
Q010027,40.713112,-73.781979,50010
Q010027,40.713121,-73.781948,50011
