route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
M31,OH_E0-Weekday-097800_M31_28,OH_E0-Weekday,CLINTON 11 AV via 57 ST,1,M310176
M31,OH_E0-Weekday-097900_M31_14,OH_E0-Weekday,YORKVILLE 91 ST via YORK AV,0,M310173
M102,OH_E0-Weekday-098100_M101_92,OH_E0-Weekday,HARLEM 147 ST via 3 AV,0,M1020139
M103,OH_E0-Weekday-098100_M101_99,OH_E0-Weekday,CITY HALL via LEX AV,1,M1030199
M15,OH_E0-Weekday-098100_M15_46,OH_E0-Weekday,EAST HARLEM 125 ST via 1 AV,0,M150421
M101,OH_E0-Weekday-098300_M101_51,OH_E0-Weekday,LIMITED FT GEORGE 193 ST via 3 AV,0,M1010401
M101,OH_E0-Weekday-098400_M101_122,OH_E0-Weekday,LIMITED EAST VILLAGE 6 ST via LEX AV,1,M1010381
M35,OH_E0-Weekday-098400_M15_32,OH_E0-Weekday,HARLEM LEX AV-125 ST,1,M350089
M102,OH_E0-Weekday-098500_M101_67,OH_E0-Weekday,EAST VILLAGE 6 ST via LEX AV,1,M1020135
M103,OH_E0-Weekday-098600_M101_123,OH_E0-Weekday,EAST HARLEM 125 ST via 3 AV,0,M1030204
M15,OH_E0-Weekday-098600_M15_36,OH_E0-Weekday,SOUTH FERRY via 2 AV,1,M150424
M35,OH_E0-Weekday-098600_M35_2,OH_E0-Weekday,RANDALLS IS WARDS IS,0,M350084
M31,OH_E0-Weekday-098700_M31_27,OH_E0-Weekday,YORKVILLE 91 ST via YORK AV,0,M310173
M31,OH_E0-Weekday-098800_M31_24,OH_E0-Weekday,CLINTON 11 AV via 57 ST,1,M310176
M101,OH_E0-Weekday-099100_M101_111,OH_E0-Weekday,LIMITED EAST VILLAGE 6 ST via LEX AV,1,M1010381
M102,OH_E0-Weekday-099100_M101_76,OH_E0-Weekday,HARLEM 147 ST via 3 AV,0,M1020139
M101,OH_E0-Weekday-099200_M101_132,OH_E0-Weekday,LIMITED FT GEORGE 193 ST via 3 AV,0,M1010401
M15,OH_E0-Weekday-099200_M15_50,OH_E0-Weekday,EAST HARLEM 125 ST via 1 AV,0,M150429
M103,OH_E0-Weekday-099600_M101_105,OH_E0-Weekday,CITY HALL via LEX AV,1,M1030199
M15,OH_E0-Weekday-099600_M15_33,OH_E0-Weekday,PIKE ST - DIVISION ST via 2 AV,1,M150425
M31,OH_E0-Weekday-099600_M31_23,OH_E0-Weekday,YORKVILLE 91 ST via YORK AV,0,M310173
M35,OH_E0-Weekday-099600_M35_2,OH_E0-Weekday,HARLEM LEX AV-125 ST,1,M350089
M103,OH_E0-Weekday-099800_M101_113,OH_E0-Weekday,EAST HARLEM 125 ST via 3 AV,0,M1030204
M101,OH_E0-Weekday-099800_M101_78,OH_E0-Weekday,LIMITED EAST VILLAGE 6 ST via LEX AV,1,M1010381
M35,OH_E0-Weekday-099800_M15_20,OH_E0-Weekday,RANDALLS IS WARDS IS,0,M350084
